Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2025-BLG-0598,BLG22K0503.069483,17:51:42.06,-32:53:30.98,60789.47433,37.92,0.015,22.84,20.0,20.7,1,1.86,
KMT-2025-BLG-0599,BLG31T0202.031718,18:12:31.58,-26:44:40.31,60790.97729,18.98,0.101,20.81,19.06,19.06,1,0.99,OB250590
KMT-2025-BLG-0600,BLG32T0708.034050,18:07:27.96,-28:06:26.39,60800.25719,39.21,0.042,20.25,19.21,19.21,1,1.39,
KMT-2025-BLG-0601,BLG35K0404.014492,18:02:16.64,-25:19:51.13,60820.49338,57.57,0.146,19.98,20.0,20.65,2,3.78,
KMT-2025-BLG-0602,BLG42M0805.056209,17:54:21.86,-28:33:18.97,60792.72079,18.63,0.096,21.28,20.0,20.39,2,2.32,OB250510
KMT-2025-BLG-0603,BLG42T0804.008841,17:49:45.38,-29:42:26.60,60791.62796,69.96,0.002,22.46,18.59,18.59,1,3.48,
KMT-2025-BLG-0604,BLG01N0601.028714,17:56:07.88,-32:04:54.30,60791.76109,17.01,0.035,21.4,19.23,19.23,1,1.42,
KMT-2025-BLG-0605,BLG12N0607.080973,17:29:08.29,-28:03:26.64,60793.94952,25.8,0.192,21.19,20.0,21.83,2,2.08,
KMT-2025-BLG-0606,BLG14K0202.100201,17:35:53.84,-28:39:36.07,60798.15075,30.36,0.203,21.37,20.0,21.98,2,2.96,
KMT-2025-BLG-0607,BLG14M0107.003391,17:41:16.06,-28:00:59.26,60801.58594,41.14,0.192,20.03,18.17,18.17,2,3.8,OB250714 PB250118
KMT-2025-BLG-0608,BLG15T0206.075607,17:35:38.51,-27:05:25.40,60798.25455,72.04,0.279,21.25,20.0,25.0,3,2.24,
KMT-2025-BLG-0609,BLG15T0705.010923,17:32:48.47,-27:17:12.70,60804.60097,34.76,0.035,19.7,19.82,19.82,2,2.59,OB250604
KMT-2025-BLG-0610,BLG17K0104.038884,17:44:23.41,-32:47:40.88,60789.53487,12.08,0.192,21.51,20.0,22.18,2,4.17,
KMT-2025-BLG-0611,BLG18M0803.074640,17:46:20.69,-26:19:29.53,60789.31892,23.85,0.024,22.9,20.0,22.58,3,3.77,
KMT-2025-BLG-0612,BLG20T0604.058884,17:42:57.85,-23:08:51.36,60790.31837,118.73,0.005,24.45,20.0,21.3,2,1.85,
KMT-2025-BLG-0613,BLG31N0306.050987,18:16:49.92,-26:08:50.21,60796.4978,47.19,0.189,20.93,20.0,20.05,1,0.81,
KMT-2025-BLG-0614,BLG32K0207.003119,18:10:20.58,-27:04:56.50,60874.3834,90.99,0.951,17.2,16.75,16.75,1,1.26,MB250138
KMT-2025-BLG-0615,BLG34N0103.004670,18:08:36.33,-32:55:54.59,60822.21121,27.41,0.283,17.93,17.96,17.96,1,0.54,OB250600
KMT-2025-BLG-0616,BLG37M0706.016584,17:45:41.94,-34:35:11.29,60792.26485,11.73,0.026,20.58,18.89,18.89,1,1.57,
KMT-2025-BLG-0617,BLG41M0308.015283,17:57:33.00,-30:16:16.00,60793.58026,53.34,0.841,18.71,18.75,18.75,1,1.87,
KMT-2025-BLG-0618,BLG42M0801.003056,17:54:29.61,-29:01:17.40,60907.95955,37.84,0.002,25.25,15.78,15.78,1,1.75,
KMT-2025-BLG-0619,BLG43M0608.071944,18:03:14.77,-27:05:46.50,60791.90291,37.16,0.103,22.24,20.0,20.61,1,1.98,OB250529
KMT-2025-BLG-0620,BLG03T0204.091633,18:00:43.63,-28:32:19.00,60792.94455,13.7,0.568,18.81,20.0,20.09,1,1.33,
KMT-2025-BLG-0621,BLG03T0301.020749,18:00:24.90,-28:58:02.39,60824.16149,128.19,0.783,18.17,18.1,18.1,1,0.88,
KMT-2025-BLG-0622,BLG12T0202.005880,17:26:48.64,-28:42:54.72,60818.18578,28.92,0.703,18.5,18.69,18.69,2,2.05,OB250606
KMT-2025-BLG-0623,BLG14K0105.013001,17:36:26.95,-28:13:09.12,60808.64218,23.89,0.105,20.03,20.0,20.5,2,3.71,OB250709 PB250088
KMT-2025-BLG-0624,BLG14N0602.037230,17:38:23.50,-29:47:54.85,60789.87824,12.0,1.0,19.96,20.0,21.64,2,4.36,
KMT-2025-BLG-0625,BLG18T0208.065280,17:44:51.02,-26:50:14.93,60788.50679,32.43,0.089,23.02,20.0,21.76,2,3.64,
KMT-2025-BLG-0626,BLG18T0408.073994,17:43:46.96,-26:52:31.73,60790.8067,1.79,0.107,19.73,20.0,21.63,2,3.05,
KMT-2025-BLG-0627,BLG20N0508.059246,17:47:57.03,-22:36:05.29,60808.40175,35.04,0.379,20.14,20.0,20.59,1,1.54,
KMT-2025-BLG-0628,BLG22K0205.016472,17:53:20.13,-32:40:29.50,60823.24353,55.94,0.016,19.6,18.82,18.82,1,1.71,OB250669 OB250670 PB250168
KMT-2025-BLG-0629,BLG22K0604.057454,17:51:04.60,-32:45:31.50,60792.52467,11.94,0.088,21.06,20.0,20.47,1,2.12,
KMT-2025-BLG-0630,BLG34K0308.053657,18:02:37.64,-31:08:27.82,60791.79325,16.87,0.018,21.69,20.0,20.0,1,1.28,
KMT-2025-BLG-0631,BLG34T0406.024835,18:01:49.82,-32:28:45.91,60795.54716,11.63,0.863,19.32,19.5,19.5,1,1.37,OB250663
KMT-2025-BLG-0632,BLG38M0606.005211,17:56:42.83,-21:47:33.61,60806.15438,68.32,0.023,21.82,17.89,17.89,4,2.84,
KMT-2025-BLG-0633,BLG42K0102.039460,17:53:43.82,-28:56:54.10,60791.66622,34.15,0.016,22.15,19.36,19.36,1,2.1,
KMT-2025-BLG-0634,BLG42N0101.007707,17:58:37.29,-30:05:11.69,60793.12633,5.94,0.903,18.33,17.71,17.71,1,1.46,
KMT-2025-BLG-0635,BLG42T0402.053135,17:51:49.45,-30:04:18.59,60795.24749,10.78,0.172,20.37,19.88,19.88,1,2.42,OB250514
KMT-2025-BLG-0636,BLG43M0605.036966,18:03:06.58,-27:30:01.01,60789.69925,7.32,0.809,19.37,19.42,19.42,1,1.44,OB250527
KMT-2025-BLG-0637,BLG01K0607.053260,17:51:01.53,-30:13:18.01,60790.84777,4.55,0.143,21.73,19.97,19.97,1,2.34,
KMT-2025-BLG-0638,BLG01K0607.068776,17:51:06.07,-30:15:15.19,60809.09119,44.7,0.216,20.17,20.0,20.54,1,2.27,
KMT-2025-BLG-0639,BLG01M0601.019085,17:55:57.68,-30:58:42.82,60801.66183,11.71,0.293,18.58,18.52,18.52,1,1.32,OB250572 PB250128
KMT-2025-BLG-0640,BLG01N0803.041840,17:54:47.50,-31:52:58.40,60792.1439,2.1,0.847,18.35,19.48,19.48,1,1.55,
KMT-2025-BLG-0641,BLG02K0306.026548,17:52:45.67,-28:19:49.76,60790.0495,106.77,0.522,20.09,20.0,20.13,2,3.0,OB250354
KMT-2025-BLG-0642,BLG02N0203.003502,17:58:14.68,-29:48:52.88,60794.3637,198.75,0.007,22.83,15.79,15.79,1,1.29,OB250521 OB250567 PB250124
KMT-2025-BLG-0643,BLG02N0305.033267,17:57:55.61,-29:30:22.10,60800.6007,34.04,0.401,20.29,18.87,18.87,1,1.38,
KMT-2025-BLG-0644,SAO02N0607.002005,17:55:54.77,-29:19:15.10,60792.75839,31.35,0.025,22.96,15.62,15.62,1,1.94,
KMT-2025-BLG-0645,BLG02N0608.020390,17:55:44.67,-29:07:22.91,60797.76438,7.16,0.248,19.52,18.62,18.62,4,1.63,OB250570
KMT-2025-BLG-0646,BLG02T0201.066145,17:53:26.73,-29:58:45.70,60792.11976,13.99,0.499,19.89,19.43,19.43,1,1.47,
KMT-2025-BLG-0647,SAO02T0604.039435,17:51:21.79,-29:41:12.52,60799.84768,12.52,0.509,19.43,19.67,19.67,1,2.65,OB250565
KMT-2025-BLG-0648,SAO02T0701.012969,17:50:46.59,-29:58:16.79,60795.03076,18.7,0.072,21.47,18.42,18.42,1,3.19,OB250515 PB250122
KMT-2025-BLG-0649,BLG03K0608.060201,17:58:34.70,-26:55:20.14,60791.10331,4.09,0.018,22.61,20.0,21.39,2,2.84,
KMT-2025-BLG-0650,SAO03N0402.076996,18:04:59.39,-28:48:14.29,60794.50995,66.98,0.048,22.16,19.78,19.78,1,0.86,
KMT-2025-BLG-0651,SAO04K0501.049220,18:01:21.45,-29:59:32.32,60787.68391,18.86,0.895,19.05,19.2,19.2,1,1.18,
KMT-2025-BLG-0652,BLG04K0504.051788,18:01:04.71,-29:33:00.79,60799.30786,13.86,0.276,19.84,19.47,19.47,1,1.48,OB250584
KMT-2025-BLG-0653,BLG04M0806.066805,18:04:21.05,-29:20:53.20,60812.66971,33.34,0.315,19.61,19.61,19.61,1,0.87,OB250662
KMT-2025-BLG-0654,BLG11K0306.003292,17:25:48.06,-29:13:41.09,60843.2052,42.83,0.899,18.18,17.05,17.05,1,1.9,OB250749 OB250805
KMT-2025-BLG-0655,BLG11N0602.076816,17:29:08.99,-30:47:36.89,60790.33193,23.33,0.09,23.3,20.0,25.0,3,4.3,
KMT-2025-BLG-0656,BLG12M0402.021090,17:30:31.05,-27:32:57.52,60790.61862,10.94,0.836,19.3,20.0,20.31,2,2.54,
KMT-2025-BLG-0657,BLG12N0204.082267,17:31:26.33,-28:28:30.79,60821.53646,32.32,0.958,19.6,20.0,21.59,2,2.44,
KMT-2025-BLG-0658,BLG12T0808.041696,17:23:16.60,-27:57:27.97,60786.29902,61.05,0.093,22.35,20.0,20.91,2,1.69,
KMT-2025-BLG-0659,BLG14K0508.028131,17:33:58.96,-27:51:57.96,60791.29424,26.29,0.883,19.95,20.0,20.57,2,2.76,
KMT-2025-BLG-0660,BLG14M0408.003525,17:39:42.74,-27:52:11.68,60880.36044,66.31,0.795,17.72,17.72,17.72,2,3.35,OB250756
KMT-2025-BLG-0661,SAO14N0705.024269,17:37:39.60,-29:24:58.43,60791.55777,2.75,0.049,19.82,20.0,21.01,2,3.63,
KMT-2025-BLG-0662,BLG15N0304.005775,17:40:07.87,-27:23:23.96,60807.64183,26.43,1.0,18.31,18.09,18.09,2,3.06,OB250757
KMT-2025-BLG-0663,BLG15T0706.010779,17:32:57.54,-27:08:20.33,60806.55283,56.15,0.221,21.04,20.0,20.16,2,3.09,
KMT-2025-BLG-0664,BLG17K0202.047393,17:43:35.64,-33:00:36.07,60816.38517,43.95,0.27,20.69,20.0,21.65,2,3.33,
KMT-2025-BLG-0665,BLG17T0701.026445,17:40:43.54,-34:16:18.66,60806.84885,45.26,0.04,21.41,20.0,20.25,2,1.97,OB250687
KMT-2025-BLG-0666,BLG17T0808.017460,17:40:00.06,-33:23:28.64,60807.97621,30.14,0.462,19.98,20.0,20.37,2,3.27,OB250711
KMT-2025-BLG-0667,BLG18K0202.016705,17:44:47.18,-26:34:04.91,60790.68492,22.64,0.185,21.19,20.0,20.19,2,3.85,PB250103
KMT-2025-BLG-0668,BLG18K0301.006544,17:44:13.68,-26:34:38.46,60791.14416,85.77,0.055,23.17,18.76,18.76,2,3.39,PB250099
KMT-2025-BLG-0669,BLG18K0508.051078,17:43:12.62,-25:43:52.32,60794.80036,12.1,0.165,21.51,20.0,20.91,2,2.52,
KMT-2025-BLG-0670,BLG18K0602.032197,17:42:50.16,-26:32:24.00,60792.57267,6.72,0.184,21.14,20.0,20.53,2,2.96,
KMT-2025-BLG-0671,SAO19K0703.023205,17:42:20.11,-24:18:02.59,60791.91302,7.15,0.082,23.64,19.16,19.16,1,1.88,
KMT-2025-BLG-0672,BLG19K0807.003845,17:41:43.04,-23:46:44.80,60855.11755,49.47,0.227,18.11,18.05,18.05,2,1.84,OB250692
KMT-2025-BLG-0673,BLG19M0105.034260,17:50:13.09,-23:59:33.07,60794.2206,20.84,0.186,21.98,20.0,20.98,2,2.96,
KMT-2025-BLG-0674,BLG19T0306.008948,17:44:24.28,-25:03:34.52,60793.31279,25.05,0.137,21.98,19.21,19.21,2,2.65,
KMT-2025-BLG-0675,BLG19T0807.035972,17:41:53.94,-24:56:01.39,60789.34147,4.65,0.69,19.84,19.83,19.83,1,2.17,
KMT-2025-BLG-0676,BLG20K0403.004366,17:43:58.51,-22:10:10.27,60828.36163,63.21,0.932,18.24,17.95,17.95,4,1.81,OB251123
KMT-2025-BLG-0677,BLG21N0206.039484,17:58:23.88,-35:41:43.15,60804.00224,39.45,0.002,20.42,20.0,20.88,3,0.7,
KMT-2025-BLG-0678,BLG21N0403.049707,17:57:19.71,-36:07:56.03,60793.48017,12.42,0.302,21.41,20.0,21.56,2,0.94,
KMT-2025-BLG-0679,BLG22K0405.050852,17:52:03.91,-32:40:32.59,60790.1917,3.83,0.267,20.56,19.77,19.77,1,1.65,
KMT-2025-BLG-0680,BLG22N0204.007464,17:58:21.70,-33:54:16.99,60793.40232,37.91,0.035,22.86,18.05,18.05,1,0.89,
KMT-2025-BLG-0681,BLG31K0305.011994,18:12:05.68,-25:14:20.90,60813.48523,18.31,0.082,18.92,18.74,18.74,1,1.61,
KMT-2025-BLG-0682,SAO31K0402.012942,18:11:10.88,-25:35:35.30,60800.23586,23.41,0.413,19.19,18.58,18.58,1,1.44,OB250539
KMT-2025-BLG-0683,BLG31K0406.016767,18:11:22.49,-25:08:03.70,60791.33072,43.91,0.066,22.79,19.26,19.26,1,1.93,
KMT-2025-BLG-0684,BLG31N0105.017221,18:17:44.60,-26:21:14.69,60795.96187,8.37,0.154,19.22,18.74,18.74,1,0.85,
KMT-2025-BLG-0685,BLG32K0406.048564,18:09:04.45,-27:13:44.11,60790.42247,24.21,0.125,22.46,19.65,19.65,1,1.32,
KMT-2025-BLG-0686,BLG34K0405.081697,18:01:53.34,-31:32:06.79,60787.77135,10.33,0.865,19.98,20.0,20.92,1,0.97,
KMT-2025-BLG-0687,BLG35M0301.019891,18:07:49.45,-25:42:44.89,60795.08932,48.2,0.163,20.29,18.86,18.86,1,1.36,
KMT-2025-BLG-0688,BLG36K0403.014502,18:13:32.95,-23:24:20.30,60790.52635,98.49,0.22,20.06,20.0,20.04,4,2.13,OB250302
KMT-2025-BLG-0689,BLG36M0803.045498,18:16:20.53,-23:20:24.50,60793.43779,8.8,0.318,19.55,20.0,20.73,1,1.21,
KMT-2025-BLG-0690,BLG36N0506.018935,18:17:46.72,-24:03:29.92,60786.61244,29.59,0.565,20.1,18.84,18.84,1,0.97,
KMT-2025-BLG-0691,SAO37N0808.040035,17:45:16.50,-35:31:04.80,60796.89051,23.4,0.378,19.95,19.97,19.97,1,1.25,OB250686
KMT-2025-BLG-0692,BLG38T0702.003045,17:51:30.81,-23:25:32.34,60802.27786,6.92,0.907,17.37,16.87,16.87,4,2.04,OB250703
KMT-2025-BLG-0693,BLG41M0602.036537,17:55:49.82,-31:00:15.70,60794.40788,60.08,0.028,23.71,19.0,19.0,1,1.42,
KMT-2025-BLG-0694,BLG41T0301.020004,17:52:18.05,-32:16:05.30,60795.61442,9.06,0.366,19.76,19.25,19.25,1,2.07,
KMT-2025-BLG-0695,SAO42K0101.054809,17:53:35.85,-29:01:20.39,60795.20245,38.29,0.076,21.03,19.29,19.29,1,2.27,OB250509
KMT-2025-BLG-0696,BLG42K0205.017456,17:53:13.08,-28:28:50.59,60796.10394,17.58,0.993,19.2,19.2,19.2,2,2.6,
KMT-2025-BLG-0697,BLG42K0207.049447,17:53:16.95,-28:16:53.51,60794.33096,34.15,0.386,21.68,20.0,20.84,2,2.87,
KMT-2025-BLG-0698,BLG42M0407.077552,17:57:01.23,-28:16:22.80,60793.19694,25.15,0.161,21.44,20.0,20.06,1,1.94,
KMT-2025-BLG-0699,BLG42M0408.051432,17:56:49.60,-28:08:53.02,60793.01435,21.89,0.19,21.4,19.54,19.54,1,1.92,OB250519
KMT-2025-BLG-0700,SAO42M0504.041142,17:56:26.92,-28:38:30.01,60791.54991,94.44,0.006,24.63,19.02,19.02,1,1.65,
KMT-2025-BLG-0701,BLG42M0801.034390,17:54:29.75,-29:00:15.19,60793.06217,2.11,0.008,20.42,18.69,18.69,1,1.75,
KMT-2025-BLG-0702,BLG42N0108.059234,17:58:43.31,-29:16:06.10,60800.14474,14.68,0.148,19.46,19.1,19.1,1,1.01,OB250522
KMT-2025-BLG-0703,BLG43K0104.033631,18:01:16.49,-27:36:37.51,60803.78166,15.28,0.309,18.91,18.9,18.9,1,1.39,OB250579 PB250153
KMT-2025-BLG-0704,BLG43K0301.069068,18:00:13.83,-27:54:51.59,60793.16216,16.95,0.276,20.92,19.98,19.98,1,1.64,
KMT-2025-BLG-0705,BLG43K0601.007635,17:58:38.22,-27:57:12.20,60818.01311,44.79,0.412,18.55,17.77,17.77,1,2.44,OB250520 PB250126
KMT-2025-BLG-0706,BLG43K0606.072328,17:58:31.36,-27:20:00.28,60796.2192,5.91,0.327,20.31,20.0,21.32,2,2.43,
KMT-2025-BLG-0707,SAO43K0704.049165,17:58:00.72,-27:32:50.10,60792.51849,2.94,0.707,20.03,20.0,20.4,1,2.37,
KMT-2025-BLG-0708,BLG43M0408.079666,18:04:22.33,-27:00:20.92,60793.87679,29.42,0.306,20.38,20.0,20.16,1,1.2,
KMT-2025-BLG-0709,BLG43T0801.078435,17:57:23.40,-29:02:19.61,60792.5951,16.24,0.019,22.27,19.86,19.86,1,1.33,
KMT-2025-BLG-0710,SAO02N0702.042522,17:55:14.38,-29:54:13.00,60800.95494,10.22,0.484,18.78,18.87,18.87,1,1.19,OB250657
KMT-2025-BLG-0711,SAO03T0702.059410,17:57:55.99,-28:46:35.62,60794.87649,4.67,0.709,19.15,19.34,19.34,1,1.41,
KMT-2025-BLG-0712,SAO11K0405.037152,17:25:03.94,-29:17:18.31,60804.20767,58.71,0.446,19.71,19.81,19.81,1,1.69,OB250480
KMT-2025-BLG-0713,BLG12M0105.025682,17:31:44.99,-27:09:05.04,60795.92458,80.33,0.099,23.01,20.0,20.85,2,3.12,
KMT-2025-BLG-0714,BLG14K0404.066126,17:34:41.82,-28:24:48.38,60796.12287,10.04,0.19,21.46,20.0,21.44,2,2.93,
KMT-2025-BLG-0715,BLG14K0608.078526,17:33:44.16,-27:54:50.69,60798.73674,18.21,0.074,21.53,20.0,21.93,2,2.74,
KMT-2025-BLG-0716,SAO14N0705.063088,17:38:04.75,-29:25:17.00,60796.80005,63.38,0.053,23.34,20.0,22.14,3,4.6,
KMT-2025-BLG-0717,BLG14T0101.030742,17:36:27.19,-29:50:57.23,60888.68741,98.93,0.479,19.84,20.0,21.61,2,4.17,OB251133
KMT-2025-BLG-0718,BLG16N0201.039354,17:40:48.09,-25:40:01.38,60793.79621,7.82,0.059,22.46,20.0,20.88,2,2.6,
KMT-2025-BLG-0719,BLG16N0804.002082,17:37:16.15,-25:19:23.52,60799.16178,24.24,0.998,19.6,18.93,18.93,2,4.28,
KMT-2025-BLG-0720,BLG16T0408.020529,17:35:02.00,-24:49:52.86,60794.75902,30.01,0.221,22.81,20.0,20.91,2,2.65,
KMT-2025-BLG-0721,BLG19M0304.025653,17:49:20.08,-24:09:50.87,60799.71411,11.95,0.452,19.92,20.0,20.02,2,2.44,OB250705
KMT-2025-BLG-0722,BLG19N0508.036598,17:47:52.62,-24:50:05.96,60794.5431,8.06,0.296,21.1,20.0,21.72,3,3.91,
KMT-2025-BLG-0723,BLG19N0808.000644,17:46:07.66,-24:43:38.75,60806.51123,30.35,0.474,16.73,16.74,16.74,2,3.17,OB250414
KMT-2025-BLG-0724,BLG20M0305.002983,17:48:56.69,-21:57:09.83,60809.65647,14.63,0.045,17.66,17.58,17.58,4,2.01,OB250614
KMT-2025-BLG-0725,BLG20T0306.037285,17:44:29.05,-22:56:47.69,60816.62685,135.4,0.036,22.57,20.0,20.5,2,1.84,OB250816
KMT-2025-BLG-0726,BLG22N0506.052408,17:56:48.22,-33:37:17.51,60797.49922,23.4,0.605,19.96,19.9,19.9,1,1.04,
KMT-2025-BLG-0727,BLG32M0402.066234,18:13:58.95,-27:41:33.36,60794.48337,21.09,0.091,22.1,20.0,25.0,3,0.54,
KMT-2025-BLG-0728,BLG36K0703.009143,18:11:59.34,-23:22:29.28,60818.37226,83.34,0.06,22.13,19.99,19.99,4,3.24,
KMT-2025-BLG-0729,BLG41K0407.049327,17:51:57.59,-30:23:40.20,60793.97716,199.45,0.002,25.13,19.93,19.93,1,2.22,OB250356
KMT-2025-BLG-0730,BLG42M0604.073644,17:55:36.49,-28:37:07.75,60797.15166,10.22,0.201,20.19,20.0,21.02,2,2.47,OB250571
KMT-2025-BLG-0731,BLG42T0108.031657,17:53:36.53,-29:14:34.30,60795.02107,8.83,0.05,21.13,18.77,18.77,1,1.82,
KMT-2025-BLG-0732,BLG02M0605.006301,17:55:53.78,-28:21:55.26,60798.63871,28.64,0.105,21.76,17.84,17.84,2,2.75,OB250566
KMT-2025-BLG-0733,BLG02N0401.072897,17:57:14.17,-30:01:44.62,60794.80266,148.3,0.003,25.52,19.9,19.9,1,1.51,
KMT-2025-BLG-0734,SAO03M0702.065091,18:03:05.80,-27:39:57.49,60800.59758,19.0,0.312,18.58,19.59,19.59,1,1.06,
KMT-2025-BLG-0735,BLG14K0503.029531,17:34:17.75,-28:30:14.72,60804.45044,16.84,0.361,20.8,20.0,21.0,2,3.79,
KMT-2025-BLG-0736,BLG14M0305.003615,17:39:58.96,-28:17:17.66,60806.74107,9.11,0.427,17.95,18.02,18.02,2,3.25,
KMT-2025-BLG-0737,BLG15M0706.018012,17:37:54.46,-26:05:01.82,60797.02448,11.57,0.292,21.17,20.0,21.02,2,3.65,
KMT-2025-BLG-0738,BLG16N0406.056936,17:39:47.90,-24:59:09.71,60804.67241,27.01,0.062,21.68,20.0,22.37,3,3.56,
KMT-2025-BLG-0739,BLG19K0806.033443,17:41:31.31,-23:55:03.65,60813.72086,42.36,0.201,21.13,20.0,20.47,2,2.13,OB250611
KMT-2025-BLG-0740,BLG21K0201.060051,17:53:21.70,-35:17:42.11,60796.4189,25.75,0.092,21.71,20.0,20.25,1,0.71,
KMT-2025-BLG-0741,BLG22M0205.014526,17:58:18.75,-32:37:21.90,60793.82018,63.28,0.026,21.53,18.76,18.76,1,1.31,
KMT-2025-BLG-0742,BLG32K0404.000292,18:08:50.52,-27:23:21.52,60812.1145,25.65,0.497,15.82,13.95,13.95,1,1.03,OB250664 OB250666
KMT-2025-BLG-0743,BLG32T0107.033724,18:11:03.50,-28:10:39.11,60811.52256,22.26,0.9,19.25,19.05,19.05,1,0.81,OB250781
KMT-2025-BLG-0744,BLG32T0603.050203,18:07:57.50,-28:43:36.91,60843.20688,66.9,0.868,19.11,19.52,19.52,1,1.04,OB250437
KMT-2025-BLG-0745,BLG35T0504.028122,18:01:33.31,-26:30:42.16,60818.1844,39.89,0.068,20.02,20.0,20.5,2,2.94,OB250818 PB250148
KMT-2025-BLG-0746,BLG37N0608.006404,17:46:14.13,-35:27:01.69,60876.8185,53.63,0.927,17.96,17.93,17.93,1,1.19,
KMT-2025-BLG-0747,BLG37N0806.037477,17:45:07.66,-35:40:52.00,60812.74308,32.33,0.074,20.92,20.0,20.05,1,1.21,
KMT-2025-BLG-0748,BLG37T0201.025832,17:43:31.52,-36:22:23.27,60813.03921,41.13,0.16,21.46,20.0,20.51,2,1.96,
KMT-2025-BLG-0749,BLG41M0803.052651,17:54:23.48,-30:55:34.90,60797.91975,9.85,0.015,20.46,19.68,19.68,1,1.65,
KMT-2025-BLG-0750,SAO42K0103.092875,17:53:54.89,-28:47:21.44,60796.00892,10.1,0.094,21.3,20.0,25.0,3,1.92,OB250562
KMT-2025-BLG-0751,BLG42K0502.063202,17:51:23.42,-28:54:30.17,60795.21217,27.31,0.104,23.24,20.0,22.19,2,3.95,
KMT-2025-BLG-0752,BLG42K0505.089303,17:51:13.92,-28:29:55.68,60796.24764,7.01,0.369,20.83,20.0,25.0,3,3.79,
KMT-2025-BLG-0753,BLG43K0401.046859,17:59:47.32,-27:59:07.12,60799.94779,15.04,0.356,19.97,19.43,19.43,1,1.81,OB250647
KMT-2025-BLG-0754,BLG43M0205.068988,18:05:22.66,-27:24:56.41,60803.18697,16.2,0.059,19.47,19.54,19.54,1,0.79,OB250577
KMT-2025-BLG-0755,BLG01K0304.014281,17:52:56.59,-30:38:18.10,60810.96173,46.35,0.273,20.54,18.47,18.47,1,2.27,
KMT-2025-BLG-0756,BLG01K0606.024226,17:51:06.27,-30:24:45.22,60796.47387,17.35,0.032,22.62,19.33,19.33,1,2.58,
KMT-2025-BLG-0757,BLG01M0502.083631,17:56:48.33,-30:50:53.48,60802.25703,14.66,0.049,21.37,20.0,20.1,1,1.3,OB250656
KMT-2025-BLG-0758,BLG02K0103.055607,17:54:14.39,-28:39:32.80,60797.92075,5.34,0.031,20.98,20.0,20.46,2,2.31,OB250561
KMT-2025-BLG-0759,BLG02M0304.083464,17:57:51.16,-28:28:12.00,60801.44365,12.35,0.334,19.41,20.0,20.35,1,1.69,
KMT-2025-BLG-0760,BLG02M0701.066385,17:55:18.48,-28:55:16.21,60799.62041,24.52,0.4,20.56,20.0,20.25,2,1.95,OB250652
KMT-2025-BLG-0761,BLG02M0805.076620,17:54:36.15,-28:26:28.68,60800.44226,7.31,0.484,20.09,20.0,21.54,2,2.6,
KMT-2025-BLG-0762,BLG02N0504.041584,17:56:32.50,-29:36:49.00,60804.785,14.99,0.079,20.14,19.09,19.09,1,1.61,OB250649
KMT-2025-BLG-0763,BLG02N0802.021974,17:54:35.00,-29:54:24.59,60805.25526,22.2,0.028,19.94,18.23,18.23,1,1.45,OB250512 PB250146
KMT-2025-BLG-0764,BLG02T0202.101096,17:53:09.58,-29:56:49.81,60803.97426,11.19,0.097,19.5,20.0,20.18,1,1.83,OB250564 PB250139
KMT-2025-BLG-0765,BLG03M0803.016624,18:02:37.61,-27:30:17.89,60799.49203,10.3,0.284,20.3,18.43,18.43,1,1.65,OB250578
KMT-2025-BLG-0766,BLG03N0307.073199,18:05:09.72,-28:12:53.89,60799.24338,27.36,0.093,21.98,19.57,19.57,1,0.85,OB250581
KMT-2025-BLG-0767,BLG03T0206.008353,18:01:17.85,-28:15:34.81,60805.73506,46.35,0.028,20.99,17.17,17.17,1,1.33,OB250582
KMT-2025-BLG-0768,SAO03T0302.062939,18:00:31.59,-28:45:52.81,60800.19844,7.08,0.155,19.28,19.11,19.11,1,1.0,OB250580
KMT-2025-BLG-0769,BLG03T0504.020754,17:59:19.59,-28:36:46.51,60825.46432,27.63,0.543,18.17,18.24,18.24,1,1.29,OB250654
KMT-2025-BLG-0770,BLG04K0103.002909,18:03:31.29,-29:39:13.00,60804.45343,4.91,0.934,16.96,16.0,16.0,1,1.06,OB250661
KMT-2025-BLG-0771,BLG04N0405.024029,18:06:29.22,-30:35:00.10,60799.87335,9.29,0.083,20.5,19.31,19.31,1,1.22,
KMT-2025-BLG-0772,BLG04T0503.006195,18:01:02.10,-30:47:59.60,60827.99607,55.43,0.737,18.6,17.65,17.65,1,1.24,OB250586
KMT-2025-BLG-0773,SAO11M0403.006790,17:30:16.78,-29:36:13.64,60861.65621,61.26,0.079,18.39,18.3,18.3,2,2.17,OB250689 PB250201
KMT-2025-BLG-0774,BLG11N0208.053099,17:31:21.11,-30:04:39.32,60808.12694,19.62,0.582,20.04,20.0,20.76,2,2.59,
KMT-2025-BLG-0775,BLG12K0401.051820,17:25:28.34,-27:46:17.51,60796.11008,9.31,0.483,20.66,20.0,20.66,1,1.93,
KMT-2025-BLG-0776,BLG12K0702.004449,17:23:54.73,-27:38:13.60,60929.77897,199.5,0.999,18.85,18.54,18.54,1,1.98,
KMT-2025-BLG-0777,BLG12M0602.002978,17:28:56.74,-27:37:49.58,60795.14017,9.61,0.161,20.8,18.05,18.05,2,2.58,
KMT-2025-BLG-0778,BLG12N0204.021790,17:31:39.45,-28:26:48.55,60810.45119,44.36,0.107,21.59,20.0,20.02,2,2.47,
