Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2024-BLG-0413,BLG02T0107.050968,17:54:04.77,-29:12:20.81,60406.25306,7.04,0.087,20.89,19.17,19.17,1,1.6,
KMT-2024-BLG-0414,BLG02T0202.087969,17:53:28.11,-29:52:27.80,60425.46814,57.73,0.065,19.86,19.83,19.83,1,1.59,OB240304 OB240351
KMT-2024-BLG-0415,SAO03N0702.028285,18:02:50.55,-28:51:35.78,60408.99511,25.9,0.303,19.89,18.5,18.5,1,0.98,OB240383
KMT-2024-BLG-0416,SAO04K0101.004328,18:03:27.38,-29:58:19.42,60413.58136,28.44,0.495,19.12,16.53,16.53,1,0.78,
KMT-2024-BLG-0417,BLG04M0306.033931,18:06:57.24,-29:15:29.20,60407.0308,9.61,0.363,19.28,19.25,19.25,1,1.05,
KMT-2024-BLG-0418,BLG04N0105.047436,18:08:07.48,-30:33:26.60,60403.57806,19.71,0.061,22.0,19.91,19.91,1,0.71,
KMT-2024-BLG-0419,BLG04N0607.010865,18:05:27.69,-30:21:20.99,60438.73513,89.24,0.018,20.21,18.23,18.23,1,1.24,OB240522
KMT-2024-BLG-0420,BLG11K0707.040206,17:23:33.07,-29:05:53.81,60409.66646,19.47,0.203,20.67,20.0,20.33,1,1.85,
KMT-2024-BLG-0421,BLG11K0804.054857,17:22:58.26,-29:24:49.50,60407.9728,5.44,0.494,19.95,20.0,20.98,2,1.89,
KMT-2024-BLG-0422,BLG11N0804.004477,17:27:46.16,-30:34:01.70,60426.73315,20.73,0.745,18.91,18.56,18.56,2,3.13,OB240536
KMT-2024-BLG-0423,BLG12N0106.027208,17:32:03.98,-28:14:28.46,60406.23426,42.09,0.045,23.18,20.0,20.4,2,2.32,
KMT-2024-BLG-0424,BLG12T0104.015556,17:26:53.15,-28:29:01.57,60415.06256,194.29,0.016,22.63,19.77,19.77,2,2.08,OB240474
KMT-2024-BLG-0425,BLG14N0806.012121,17:37:14.46,-29:14:14.39,60411.65539,9.19,0.228,19.73,19.66,19.66,2,3.62,
KMT-2024-BLG-0426,BLG14T0303.006456,17:35:19.78,-29:39:34.16,60408.4876,6.43,0.808,18.28,18.41,18.41,2,3.12,
KMT-2024-BLG-0427,BLG14T0601.044749,17:33:43.98,-29:52:13.44,60402.04689,9.88,0.405,20.64,20.0,21.23,2,2.92,
KMT-2024-BLG-0428,BLG15K0401.003110,17:34:27.21,-26:36:31.86,60420.53887,15.5,0.367,17.6,17.59,17.59,2,2.66,OB240403
KMT-2024-BLG-0429,BLG15M0205.101642,17:40:46.17,-26:08:24.22,60404.5423,20.85,0.043,22.75,20.0,22.47,2,2.77,
KMT-2024-BLG-0430,BLG15M0405.080659,17:39:24.96,-26:10:09.05,60408.59322,25.16,0.017,21.49,20.0,21.46,2,2.45,
KMT-2024-BLG-0431,BLG15N0601.121269,17:38:17.96,-27:43:52.43,60407.08664,10.68,0.895,19.9,20.0,25.0,3,2.47,
KMT-2024-BLG-0432,BLG16K0202.010949,17:35:60.00,-24:25:49.94,60415.46777,18.47,0.412,19.97,20.0,20.01,2,2.45,OB240507
KMT-2024-BLG-0433,BLG16K0301.014160,17:35:24.40,-24:30:34.09,60420.94529,51.78,0.774,20.14,20.0,20.84,2,3.35,
KMT-2024-BLG-0434,BLG16M0204.010241,17:40:43.48,-24:07:51.49,60403.19033,7.57,0.473,20.78,19.3,19.3,2,2.18,
KMT-2024-BLG-0435,BLG17K0302.001597,17:42:53.22,-32:59:49.60,60407.11122,4.86,0.997,17.5,17.09,17.09,2,3.2,
KMT-2024-BLG-0436,BLG17N0103.019355,17:49:36.15,-33:58:06.89,60420.85706,17.85,0.192,18.99,18.93,18.93,1,1.51,OB240492
KMT-2024-BLG-0437,BLG18K0708.090753,17:42:09.76,-25:46:23.52,60403.84453,29.96,0.096,22.82,20.0,22.35,3,2.87,
KMT-2024-BLG-0438,BLG18M0803.001275,17:46:36.95,-26:19:48.04,60425.98419,13.96,0.8,17.59,17.38,17.38,2,3.48,
KMT-2024-BLG-0439,BLG18T0308.025662,17:44:32.85,-26:50:53.09,60405.25901,3.91,0.576,20.0,20.0,20.59,2,3.42,
KMT-2024-BLG-0440,BLG19K0704.006294,17:42:27.70,-24:13:10.88,60429.78825,26.63,0.989,18.28,17.82,17.82,1,1.76,OB240480
KMT-2024-BLG-0441,BLG19M0502.012365,17:47:52.92,-24:26:57.44,60413.41865,51.75,0.659,19.36,19.43,19.43,2,2.57,OB240296
KMT-2024-BLG-0442,BLG21M0104.041653,17:59:10.66,-34:53:37.50,60408.15248,49.45,0.441,19.88,19.97,19.97,1,0.57,OB240232
KMT-2024-BLG-0443,BLG21M0402.016951,17:57:09.19,-35:04:26.29,60408.26159,6.89,0.595,18.8,18.82,18.82,1,0.77,
KMT-2024-BLG-0444,BLG21T0602.026386,17:51:02.96,-36:11:56.62,60443.05281,92.61,0.085,19.85,19.34,19.34,1,1.01,OB240181
KMT-2024-BLG-0445,BLG22K0404.017033,17:52:13.82,-32:41:55.72,60407.36754,8.88,0.3,21.02,18.79,18.79,1,1.56,
KMT-2024-BLG-0446,BLG22N0203.052262,17:58:14.12,-33:59:52.40,60404.64834,12.27,0.382,20.15,20.0,20.07,1,0.92,
KMT-2024-BLG-0447,BLG32N0405.058509,18:13:49.70,-28:29:42.11,60407.6001,14.56,0.897,19.66,19.97,19.97,1,0.45,
KMT-2024-BLG-0448,BLG32N0605.011818,18:12:33.79,-28:24:24.91,60411.91501,28.42,0.497,19.25,17.99,17.99,1,0.49,OB240435
KMT-2024-BLG-0449,BLG32T0601.082987,18:07:53.17,-28:56:08.59,60413.23082,18.27,0.229,20.58,20.0,21.87,2,0.73,
KMT-2024-BLG-0450,BLG35T0803.013741,17:59:53.39,-26:37:54.88,60463.21356,200.0,0.003,19.19,20.0,20.12,2,3.13,MB24029
KMT-2024-BLG-0451,BLG41K0606.048933,17:50:45.55,-30:32:52.40,60403.73056,4.6,0.616,19.79,20.0,20.17,1,2.68,
KMT-2024-BLG-0452,BLG41K0708.008637,17:50:24.72,-30:12:06.19,60426.64137,18.03,0.041,18.19,18.19,18.19,1,2.93,OB240348
KMT-2024-BLG-0453,BLG41N0404.043768,17:56:47.54,-31:51:28.80,60405.82634,8.26,0.276,20.59,19.7,19.7,1,1.34,
KMT-2024-BLG-0454,BLG41N0501.040092,17:56:15.54,-32:14:13.09,60430.45783,38.18,0.412,19.58,19.63,19.63,1,1.48,OB240584
KMT-2024-BLG-0455,BLG41N0804.011514,17:54:20.28,-31:49:19.60,60416.10531,24.4,0.483,19.6,18.26,18.26,1,1.96,
KMT-2024-BLG-0456,BLG42K0703.010871,17:50:26.78,-28:44:27.82,60404.6244,0.76,0.337,20.08,20.0,20.67,2,5.97,
KMT-2024-BLG-0457,BLG42M0301.084604,17:57:24.01,-29:02:05.32,60411.89691,199.86,0.005,24.23,19.83,19.83,1,1.33,OB240371
KMT-2024-BLG-0458,BLG42M0807.026712,17:54:23.42,-28:17:33.32,60407.61847,7.15,0.335,19.83,20.0,20.04,2,2.7,
KMT-2024-BLG-0459,BLG42T0301.006644,17:52:37.86,-30:09:50.40,60404.20962,3.22,0.795,18.68,16.8,16.8,2,1.67,
KMT-2024-BLG-0460,SAO42T0306.002245,17:52:38.70,-29:34:49.80,60427.80844,28.31,0.894,16.84,15.84,15.84,1,2.2,OB240355
KMT-2024-BLG-0461,BLG42T0801.007750,17:49:32.37,-30:05:27.42,60433.08578,32.74,0.306,18.65,18.68,18.68,2,4.38,OB240353
KMT-2024-BLG-0462,BLG43T0501.021299,17:59:12.10,-29:02:00.89,60419.49517,33.63,0.185,19.83,18.08,18.08,1,0.98,OB240369
KMT-2024-BLG-0463,BLG01K0101.010424,17:53:56.65,-31:00:08.39,60410.09952,13.52,0.111,19.87,18.02,18.02,1,2.0,
KMT-2024-BLG-0464,BLG01K0503.011969,17:51:42.70,-30:43:29.78,60408.80109,52.27,0.017,22.25,18.18,18.18,1,2.07,
KMT-2024-BLG-0465,BLG01N0305.052666,17:57:39.95,-31:38:05.21,60409.52804,8.37,0.399,19.84,19.94,19.94,1,1.49,
KMT-2024-BLG-0466,BLG02K0304.071439,17:52:50.43,-28:28:26.98,60411.51564,199.42,0.006,23.53,20.0,21.84,2,2.98,
KMT-2024-BLG-0467,BLG02N0108.092161,17:58:40.97,-29:08:48.41,60406.16183,4.76,0.19,20.57,19.96,19.96,1,1.04,
KMT-2024-BLG-0468,BLG03T0206.037565,18:01:10.10,-28:21:54.40,60410.52505,7.01,0.05,18.88,18.78,18.78,1,1.13,OB240385
KMT-2024-BLG-0469,BLG03T0707.057638,17:58:18.46,-28:12:24.80,60407.9922,6.26,0.093,20.25,19.92,19.92,1,2.18,OB240360
KMT-2024-BLG-0470,BLG11M0406.012963,17:30:10.18,-29:08:35.66,60409.46896,32.03,0.138,21.8,19.77,19.77,2,2.39,
KMT-2024-BLG-0471,BLG12K0503.001780,17:24:35.52,-27:26:19.79,60424.12809,14.16,0.678,17.06,17.04,17.04,2,2.11,OB240441
KMT-2024-BLG-0472,BLG14K0108.021431,17:36:09.81,-27:54:29.77,60410.14948,17.64,0.216,19.68,20.0,20.74,2,3.32,
KMT-2024-BLG-0473,BLG14M0606.005801,17:38:27.06,-28:08:16.51,60405.02655,33.51,1.0,18.73,18.29,18.29,2,2.98,OB240415
KMT-2024-BLG-0474,BLG14T0801.009599,17:32:24.82,-29:50:21.30,60446.56377,40.51,0.185,19.41,19.31,19.31,2,2.98,
KMT-2024-BLG-0475,BLG15M0204.021383,17:40:25.63,-26:19:00.62,60409.34184,5.38,0.063,20.13,20.0,20.3,2,2.79,
KMT-2024-BLG-0476,BLG16K0805.026235,17:32:41.11,-24:01:21.47,60413.79389,13.81,0.125,20.22,20.0,20.65,2,-9.99,
KMT-2024-BLG-0477,BLG16N0203.013281,17:40:55.55,-25:28:05.05,60428.36083,43.71,0.381,19.62,19.72,19.72,3,2.35,
KMT-2024-BLG-0478,BLG17K0406.011933,17:42:28.06,-32:28:27.01,60420.82144,29.31,0.667,20.01,20.0,21.14,2,5.5,
KMT-2024-BLG-0479,BLG17N0405.048505,17:47:41.36,-33:45:46.69,60408.19318,157.83,0.018,24.59,20.0,20.66,1,2.44,
KMT-2024-BLG-0480,BLG17N0508.065196,17:46:47.67,-33:22:08.76,60412.42009,41.87,0.124,21.5,20.0,21.47,2,2.13,
KMT-2024-BLG-0481,BLG17T0307.000557,17:42:59.50,-33:32:49.67,60470.06016,49.7,0.346,16.43,16.14,16.14,2,3.0,OB240412
KMT-2024-BLG-0482,BLG17T0505.026792,17:41:43.52,-33:44:28.36,60434.81901,54.42,0.633,19.94,20.0,20.23,2,2.41,
KMT-2024-BLG-0483,BLG18M0607.006162,17:47:22.44,-25:49:51.92,60418.80528,44.9,0.212,21.9,19.27,19.27,2,3.95,
KMT-2024-BLG-0484,BLG18T0702.002593,17:42:09.05,-27:36:11.95,60408.0805,29.36,0.036,22.44,17.73,17.73,2,3.54,
KMT-2024-BLG-0485,BLG20K0503.002008,17:43:32.39,-22:09:37.44,60401.42881,16.13,0.993,18.59,16.96,16.96,4,2.05,
KMT-2024-BLG-0486,BLG21N0505.018989,17:56:27.23,-35:52:05.81,60487.19676,144.49,0.205,19.83,19.57,19.57,1,0.83,OB240630
KMT-2024-BLG-0487,BLG22N0308.018933,17:57:44.95,-33:21:51.19,60408.16962,17.1,0.465,20.81,19.04,19.04,1,1.15,
KMT-2024-BLG-0488,BLG22T0405.015396,17:52:01.32,-33:43:32.02,60436.86095,48.01,0.421,19.7,19.68,19.68,2,2.18,
KMT-2024-BLG-0489,BLG32M0307.044776,18:14:31.00,-27:00:43.09,60406.79037,83.13,0.588,19.57,19.6,19.6,1,0.65,OB240242
KMT-2024-BLG-0490,BLG34K0806.044211,17:59:23.60,-31:25:24.20,60407.5091,7.99,0.677,19.77,19.83,19.83,1,1.59,
KMT-2024-BLG-0491,SSO35T0504.025336,18:01:54.22,-26:27:06.44,60406.9738,10.84,0.002,22.61,20.0,20.37,2,2.65,
KMT-2024-BLG-0492,SAO36K0508.001376,18:13:05.18,-22:42:58.75,60440.20625,102.77,0.199,16.34,16.46,16.46,4,1.89,OB240170
KMT-2024-BLG-0493,BLG37N0807.023627,17:45:01.95,-35:35:12.59,60428.15924,51.57,0.063,19.67,19.41,19.41,1,1.24,OB240529
KMT-2024-BLG-0494,BLG38T0404.025068,17:53:06.93,-23:08:49.96,60407.75799,4.81,0.629,19.96,20.0,20.14,4,2.47,
KMT-2024-BLG-0495,BLG41N0507.021306,17:56:25.39,-31:27:37.51,60408.73444,199.88,0.029,23.49,18.85,18.85,1,1.38,
KMT-2024-BLG-0496,BLG42M0503.038687,17:56:19.13,-28:47:09.82,60408.66348,6.19,0.168,20.86,19.07,19.07,1,2.04,OB240374
KMT-2024-BLG-0497,BLG42T0703.010812,17:50:12.01,-29:54:41.69,60414.85322,6.19,0.442,18.15,18.22,18.22,1,3.32,OB240352
KMT-2024-BLG-0498,BLG43K0504.079525,17:59:02.24,-27:31:33.46,60407.00151,20.12,0.04,21.92,20.0,21.19,3,1.78,
KMT-2024-BLG-0499,BLG43K0808.009464,17:57:17.09,-27:02:51.79,60409.88103,15.19,0.318,20.76,19.62,19.62,2,3.91,
KMT-2024-BLG-0500,BLG43M0703.057063,18:02:41.93,-27:38:55.72,60441.65547,200.0,0.008,19.56,19.46,19.46,1,1.29,MB24004 OB240379
KMT-2024-BLG-0501,SSO02N0302.087173,17:57:50.95,-29:53:48.73,60410.30111,14.99,0.043,21.27,20.0,25.0,3,1.64,
KMT-2024-BLG-0502,BLG03N0608.021968,18:03:40.47,-28:04:36.98,60428.66358,15.33,0.707,18.4,18.41,18.41,1,1.04,OB240432
KMT-2024-BLG-0503,BLG04K0802.056780,17:59:31.36,-29:50:46.39,60414.17746,15.56,0.094,20.15,19.24,19.24,1,1.21,
KMT-2024-BLG-0504,BLG04M0302.062368,18:06:58.36,-29:48:47.41,60409.33141,43.13,0.02,23.31,20.0,20.03,1,0.83,
KMT-2024-BLG-0505,BLG11K0404.011285,17:25:04.66,-29:31:03.29,60409.4525,5.91,0.096,19.01,18.67,18.67,1,1.75,
KMT-2024-BLG-0506,BLG11N0608.024757,17:29:22.98,-30:03:49.75,60433.55717,167.35,0.257,19.65,20.0,20.13,2,2.49,OB240537
KMT-2024-BLG-0507,BLG12K0506.010614,17:24:50.81,-27:04:31.87,60417.36765,16.91,0.311,19.84,20.0,20.42,2,2.61,
KMT-2024-BLG-0508,BLG13M0307.024132,17:38:05.14,-33:28:52.90,60410.05568,48.39,0.055,22.99,20.0,21.04,2,4.01,
KMT-2024-BLG-0509,BLG14M0103.004918,17:41:16.29,-28:31:25.46,60411.89952,23.89,0.119,19.31,19.18,19.18,2,4.36,
KMT-2024-BLG-0510,BLG15N0804.019739,17:37:15.12,-27:22:10.81,60417.23447,13.23,0.487,19.94,20.0,20.29,2,2.77,
KMT-2024-BLG-0511,BLG15T0303.015680,17:35:24.48,-27:28:21.14,60425.06552,44.39,0.57,20.56,19.75,19.75,2,2.39,
KMT-2024-BLG-0512,BLG17T0304.002101,17:42:56.24,-33:54:20.30,60406.97135,28.47,0.01,23.1,17.26,17.26,1,2.43,
KMT-2024-BLG-0513,BLG17T0304.009392,17:42:43.22,-33:54:23.69,60410.06344,30.58,0.999,19.51,19.11,19.11,1,2.47,
KMT-2024-BLG-0514,BLG18T0307.024557,17:44:16.34,-26:57:26.06,60408.70688,7.47,0.075,23.06,20.0,20.75,3,3.3,
KMT-2024-BLG-0515,BLG20T0205.033623,17:44:49.65,-23:05:44.38,60407.38082,84.69,0.029,23.54,20.0,20.0,2,1.59,
KMT-2024-BLG-0516,BLG21K0504.030834,17:51:15.29,-34:52:59.92,60431.26697,54.09,0.328,19.48,19.05,19.05,1,0.79,OB240282
KMT-2024-BLG-0517,BLG33K0405.042573,18:10:58.93,-29:28:40.19,60416.21177,20.24,0.697,19.63,19.6,19.6,1,0.73,
KMT-2024-BLG-0518,BLG36M0602.021167,18:17:31.44,-23:27:51.98,60407.90779,38.51,0.385,19.96,19.02,19.02,1,1.16,OB240498
KMT-2024-BLG-0519,BLG41N0404.010956,17:57:11.92,-31:53:55.72,60413.19586,6.69,0.043,19.16,18.41,18.41,1,1.56,
KMT-2024-BLG-0520,BLG42T0304.096063,17:52:35.10,-29:47:29.22,60410.55894,8.96,0.033,20.62,20.0,25.0,3,2.1,
KMT-2024-BLG-0521,BLG43N0407.051313,18:04:15.30,-28:18:03.89,60409.0558,7.92,0.887,19.11,19.15,19.15,1,0.83,
KMT-2024-BLG-0522,BLG01K0505.006923,17:51:35.31,-30:26:50.21,60422.57202,12.05,0.317,17.83,17.77,17.77,1,2.75,OB240425
KMT-2024-BLG-0523,BLG01M0705.049421,17:55:31.29,-30:27:05.18,60416.91608,23.89,0.08,21.53,20.0,20.39,1,2.33,
KMT-2024-BLG-0524,BLG02K0506.004229,17:51:42.32,-28:14:29.29,60482.54881,55.83,0.785,17.87,17.95,17.95,2,3.87,OB240446
KMT-2024-BLG-0525,BLG02N0208.045664,17:58:23.97,-29:10:19.20,60423.98171,53.97,0.269,19.98,18.95,18.95,1,1.08,OB240370
KMT-2024-BLG-0526,BLG02N0507.004864,17:56:40.24,-29:18:29.02,60423.42468,37.08,1.0,18.35,16.49,16.49,1,1.72,
KMT-2024-BLG-0527,BLG02T0208.068513,17:53:18.64,-29:11:13.09,60414.70744,11.35,0.034,20.24,19.64,19.64,1,2.17,OB240422
KMT-2024-BLG-0528,SSO03K0508.017095,17:59:07.95,-26:56:38.40,60412.75597,107.48,0.068,22.64,19.11,19.11,1,2.65,
KMT-2024-BLG-0529,BLG03T0508.006769,17:59:33.31,-28:06:41.29,60415.8333,5.46,0.268,17.33,17.34,17.34,1,1.95,OB240359
KMT-2024-BLG-0530,BLG04K0807.011538,17:59:35.25,-29:12:04.90,60409.44178,8.21,0.293,19.91,17.47,17.47,1,1.07,OB240368
KMT-2024-BLG-0531,BLG04M0304.002518,18:07:17.01,-29:35:32.78,60415.63573,29.03,0.112,19.44,15.94,15.94,1,0.73,
KMT-2024-BLG-0532,BLG04T0501.045942,18:00:56.29,-31:03:50.18,60411.48253,2.93,0.41,20.22,19.84,19.84,1,1.59,
KMT-2024-BLG-0533,BLG04T0703.001018,18:00:00.37,-30:47:23.60,60502.12583,89.73,0.629,16.83,15.58,15.58,1,1.57,MB24106 OB240562 OB240643
KMT-2024-BLG-0534,BLG15M0406.015564,17:39:27.96,-26:02:01.25,60419.10542,29.98,0.69,20.09,19.97,19.97,2,2.71,
KMT-2024-BLG-0535,SSO16N0707.019675,17:37:40.95,-24:54:35.82,60414.40355,20.63,0.09,20.11,20.0,20.23,2,2.28,
KMT-2024-BLG-0536,BLG17K0705.013681,17:40:49.14,-32:37:32.20,60409.49784,15.87,0.063,23.16,20.0,20.92,2,4.14,
KMT-2024-BLG-0537,BLG18K0302.106880,17:44:24.25,-26:27:43.34,60416.45867,199.75,0.002,24.27,20.0,25.0,3,3.44,
KMT-2024-BLG-0538,BLG18T0606.006120,17:42:31.57,-27:08:51.58,60407.66465,14.21,0.006,23.36,18.99,18.99,2,3.76,
KMT-2024-BLG-0539,BLG18T0803.069164,17:41:40.57,-27:28:19.34,60411.22768,2.04,0.172,20.54,20.0,21.48,2,3.31,
KMT-2024-BLG-0540,BLG19T0806.004728,17:41:40.04,-25:00:55.58,60410.53486,8.29,0.09,21.48,17.58,17.58,1,2.31,
KMT-2024-BLG-0541,SSO21T0802.005244,17:49:52.52,-36:16:16.28,60439.43193,38.6,0.298,18.04,17.94,17.94,1,0.92,OB240470
KMT-2024-BLG-0542,BLG35N0601.050512,18:05:59.54,-26:47:13.42,60411.99115,5.52,0.101,20.6,19.46,19.46,1,1.26,
KMT-2024-BLG-0543,BLG37N0104.021221,17:49:06.82,-35:59:51.79,60413.7329,6.4,0.095,19.0,19.01,19.01,1,0.92,
KMT-2024-BLG-0544,BLG37T0705.001151,17:40:10.24,-35:51:16.78,60429.85094,53.93,0.848,18.49,16.98,16.98,2,2.2,OB240554
KMT-2024-BLG-0545,BLG42N0304.043284,17:57:32.09,-29:47:59.89,60414.22598,30.85,0.133,20.89,19.12,19.12,1,1.56,OB240429
KMT-2024-BLG-0546,BLG42T0106.001505,17:53:25.86,-29:30:33.91,60411.6261,39.16,0.104,19.71,15.18,15.18,1,1.97,
KMT-2024-BLG-0547,BLG42T0202.054352,17:53:08.06,-29:58:52.61,60412.44264,13.95,0.088,20.6,19.26,19.26,1,1.82,OB240350
KMT-2024-BLG-0548,BLG42T0805.037473,17:49:37.81,-29:34:59.88,60409.79014,7.06,0.044,23.14,20.0,21.0,2,5.01,
KMT-2024-BLG-0549,BLG43T0506.009051,17:59:05.73,-28:24:43.70,60446.99105,82.04,0.998,17.18,17.16,17.16,1,1.35,
KMT-2024-BLG-0550,BLG01K0801.046381,17:49:46.86,-30:58:49.55,60414.62139,5.67,0.002,20.03,20.0,21.61,2,3.32,
KMT-2024-BLG-0551,BLG02N0507.025780,17:56:37.71,-29:15:38.30,60473.39149,139.16,0.996,18.58,18.78,18.78,1,1.84,OB240283
KMT-2024-BLG-0552,SSO04M0204.005383,18:07:57.61,-29:36:15.52,60452.27537,48.62,0.49,17.43,17.42,17.42,1,0.77,MB24012 OB240146
KMT-2024-BLG-0553,BLG12T0402.001995,17:25:31.33,-28:43:54.88,60422.42554,25.0,0.064,20.67,17.3,17.3,2,2.19,
KMT-2024-BLG-0554,BLG15M0508.057976,17:39:00.69,-25:50:21.30,60414.20916,7.18,0.245,19.91,20.0,22.34,3,3.5,
KMT-2024-BLG-0555,BLG15T0702.098372,17:32:51.67,-27:40:44.47,60434.87363,54.21,0.056,19.98,20.0,25.0,3,2.86,
KMT-2024-BLG-0556,BLG16T0702.002416,17:33:11.62,-25:30:28.30,60421.46165,43.68,0.816,20.08,20.0,20.82,2,5.38,
KMT-2024-BLG-0557,BLG17T0307.004473,17:42:50.59,-33:29:40.20,60426.97961,109.1,0.576,18.88,18.22,18.22,2,3.04,
KMT-2024-BLG-0558,BLG20N0603.020844,17:47:32.23,-23:19:52.00,60432.23004,42.42,0.93,18.9,18.92,18.92,1,1.77,OB240532
KMT-2024-BLG-0559,BLG20T0305.032485,17:44:34.96,-23:03:47.66,60444.77686,57.6,0.179,19.98,20.0,20.22,2,1.73,OB240728
KMT-2024-BLG-0560,BLG21N0304.007409,17:58:04.97,-36:00:48.71,60415.94619,17.72,0.609,19.0,18.46,18.46,4,0.6,OB240467
KMT-2024-BLG-0561,BLG21T0305.022149,17:52:57.79,-35:48:14.00,60436.69947,30.36,0.149,18.92,18.89,18.89,1,0.64,OB240504
KMT-2024-BLG-0562,BLG22N0808.049740,17:54:58.29,-33:25:29.86,60417.06501,17.89,0.523,20.07,20.0,20.25,2,1.3,
KMT-2024-BLG-0563,BLG22T0306.019475,17:52:38.21,-33:36:43.60,60417.76574,23.46,0.306,20.39,19.15,19.15,1,1.65,
KMT-2024-BLG-0564,BLG32K0305.002426,18:09:28.91,-27:18:21.60,60581.43382,125.49,0.674,16.04,16.06,16.06,1,0.99,
KMT-2024-BLG-0565,BLG32T0206.043364,18:10:32.14,-28:16:52.21,60416.06578,15.99,0.366,19.82,19.88,19.88,1,1.36,
KMT-2024-BLG-0566,BLG35K0801.006207,18:00:07.18,-25:43:52.79,60437.55998,45.01,0.36,19.95,19.92,19.92,2,4.74,
KMT-2024-BLG-0567,BLG37K0108.022896,17:44:19.61,-34:19:38.60,60416.19997,50.47,0.154,20.37,19.06,19.06,1,1.69,
KMT-2024-BLG-0568,BLG37M0405.029257,17:47:40.67,-34:41:42.22,60431.13744,49.01,0.377,19.54,18.99,18.99,1,1.13,OB240553
KMT-2024-BLG-0569,BLG41M0504.075267,17:56:23.71,-30:43:37.81,60467.46044,150.89,0.445,19.32,19.92,19.92,1,1.49,
KMT-2024-BLG-0570,BLG01N0208.007641,17:58:22.23,-31:12:46.19,60425.3848,42.13,0.982,19.06,18.18,18.18,1,1.83,
KMT-2024-BLG-0571,BLG02K0203.014003,17:53:34.73,-28:36:07.45,60451.43299,95.03,0.024,20.13,18.68,18.68,2,2.68,MB24022 OB240423
KMT-2024-BLG-0572,SSO02M0305.058639,17:57:48.57,-28:22:38.39,60426.57289,30.61,0.145,20.03,19.45,19.45,1,1.61,OB240453
KMT-2024-BLG-0573,SSO02T0103.005697,17:53:52.66,-29:43:18.98,60416.01613,1.79,0.396,16.83,16.13,16.13,1,1.53,OB240449
KMT-2024-BLG-0574,SSO03T0601.000428,17:58:57.99,-28:56:30.30,60428.22787,9.21,0.561,14.13,13.87,13.87,1,1.19,OB240456
KMT-2024-BLG-0575,BLG04K0502.031784,18:01:10.47,-29:47:41.89,60424.55562,16.47,0.493,19.1,18.75,18.75,1,1.24,
KMT-2024-BLG-0576,BLG04N0206.017599,18:07:30.73,-30:25:46.20,60420.16677,187.31,0.016,22.11,18.88,18.88,1,0.94,OB240289
KMT-2024-BLG-0577,BLG11M0108.048862,17:32:01.65,-28:53:52.94,60416.30817,128.87,0.003,23.93,20.0,21.27,2,2.78,
KMT-2024-BLG-0578,BLG11M0606.031663,17:29:21.67,-29:09:00.00,60419.3337,199.48,0.008,22.16,19.93,19.93,2,2.12,OB240472
KMT-2024-BLG-0579,SSO14N0708.000897,17:37:43.09,-29:02:06.00,60480.06609,199.95,0.021,19.83,16.57,16.57,2,3.29,OB240601
KMT-2024-BLG-0580,BLG14T0501.055753,17:34:22.58,-29:57:07.67,60418.0903,24.13,0.118,21.18,20.0,21.34,2,2.84,
KMT-2024-BLG-0581,BLG18M0707.005546,17:47:02.81,-25:49:27.73,60432.48761,33.35,0.797,18.75,18.51,18.51,2,3.55,
KMT-2024-BLG-0582,BLG22N0205.003467,17:58:18.74,-33:45:44.21,60443.6024,19.04,0.495,17.11,17.09,17.09,1,0.88,OB240565
KMT-2024-BLG-0583,BLG32M0202.004959,18:15:00.10,-27:39:25.81,60416.83729,40.58,0.173,20.55,17.15,17.15,1,0.52,
KMT-2024-BLG-0584,BLG35N0202.084581,18:07:55.10,-26:41:40.99,60419.41551,198.34,0.02,22.3,20.0,20.63,1,1.09,
KMT-2024-BLG-0585,BLG38T0204.000526,17:53:47.03,-23:11:10.68,60433.21173,25.58,0.452,16.27,15.46,15.46,4,3.3,
KMT-2024-BLG-0586,SSO38T0808.010444,17:50:58.47,-22:36:35.78,60406.53151,193.23,0.019,23.48,18.87,18.87,1,2.34,
KMT-2024-BLG-0587,BLG41K0407.001503,17:51:54.12,-30:19:22.26,60448.48295,20.36,0.887,15.82,15.87,15.87,2,2.2,MB24021 OB240448
KMT-2024-BLG-0588,SSO41K0506.040956,17:51:08.75,-30:31:21.00,60412.34544,21.4,0.31,20.37,20.0,20.3,1,2.81,
KMT-2024-BLG-0589,BLG42K0206.022359,17:53:11.30,-28:20:49.60,60414.66833,21.45,0.232,21.38,19.45,19.45,2,2.66,OB240424
KMT-2024-BLG-0590,SSO43T0205.083027,18:00:45.21,-28:30:29.41,60412.90948,39.85,0.008,23.85,19.75,19.75,1,1.3,
KMT-2024-BLG-0591,SSO43T0402.049545,17:59:18.08,-28:59:25.40,60415.23525,5.62,0.009,22.2,18.91,18.91,1,1.02,
KMT-2024-BLG-0592,SSO04K0503.019369,18:00:51.28,-29:40:07.28,60430.89985,37.45,0.909,18.58,18.43,18.43,1,1.4,OB240762
KMT-2024-BLG-0593,SSO18M0707.003476,17:47:11.43,-25:51:24.77,60415.35438,18.52,0.052,21.6,18.03,18.03,2,3.56,
