Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2017-BLG-0728,BLG14M0806.009954,17:37:08.47,-28:06:15.77,7826.23098,47.54,0.466,19.78,19.79,19.79,2,3.74,OB170167
KMT-2017-BLG-0729,SAO14N0302.006508,17:39:55.48,-29:42:56.23,7883.36642,8.86,0.279,20.04,20.0,20.82,2,5.79,
KMT-2017-BLG-0730,BLG14N0401.006276,17:39:28.08,-29:54:25.92,8007.902,3.12,0.312,19.99,20.0,20.35,2,5.83,
KMT-2017-BLG-0731,BLG14N0408.008128,17:39:40.32,-29:03:23.87,8005.384,71.61,0.167,20.04,20.0,20.2,2,4.91,
KMT-2017-BLG-0732,BLG14N0503.002225,17:38:43.66,-29:37:54.05,7984.11523,52.0,0.486,19.08,19.09,19.09,2,4.68,
KMT-2017-BLG-0733,BLG14N0506.014388,17:38:51.74,-29:19:43.07,7835.19118,4.93,0.55,19.98,20.0,20.65,2,4.44,
KMT-2017-BLG-0734,BLG14N0508.002819,17:38:55.54,-28:57:50.18,7939.60327,38.04,0.203,21.61,18.37,18.37,2,4.41,
KMT-2017-BLG-0735,SAO14N0601.012475,17:38:32.09,-29:53:02.33,7861.78863,12.74,0.295,20.52,20.0,20.23,2,4.8,OB170620
KMT-2017-BLG-0736,SAO14N0703.002723,17:37:33.06,-29:38:54.02,7822.23484,25.08,0.248,18.01,18.1,18.1,2,3.85,OB170085
KMT-2017-BLG-0737,BLG14N0707.008746,17:37:38.24,-29:06:04.57,7865.61774,47.24,0.284,20.28,18.34,18.34,2,3.22,
KMT-2017-BLG-0738,BLG14N0801.006908,17:37:17.40,-29:56:16.76,7851.80559,48.79,0.488,19.05,19.03,19.03,2,4.78,OB170296
KMT-2017-BLG-0739,BLG14N0805.010701,17:37:23.20,-29:26:17.48,7799.8882,19.15,0.173,19.27,19.34,19.34,2,3.48,
KMT-2017-BLG-0740,SSO14N0808.011795,17:37:01.65,-28:59:31.96,7931.48292,41.22,0.076,20.34,20.0,21.38,2,3.24,OB171064
KMT-2017-BLG-0741,BLG14T0106.006557,17:36:22.50,-29:12:29.48,8020.76239,20.26,0.995,18.92,18.94,18.94,2,3.47,
KMT-2017-BLG-0742,BLG14T0107.011951,17:36:32.80,-29:04:37.45,7777.68542,62.59,0.374,18.9,18.89,18.89,4,2.95,OB170082
KMT-2017-BLG-0743,BLG14T0108.001032,17:36:14.94,-28:59:52.55,7847.30913,10.0,1.0,17.5,16.71,16.71,2,3.07,
KMT-2017-BLG-0744,BLG14T0108.007442,17:36:31.62,-29:04:15.46,8024.81349,22.46,0.216,18.42,18.49,18.49,2,2.95,OB171689
KMT-2017-BLG-0745,BLG14T0201.009088,17:35:44.13,-29:50:24.43,8017.7753,34.45,0.214,19.53,19.63,19.63,2,3.65,OB171753
KMT-2017-BLG-0746,BLG14T0204.007965,17:36:05.43,-29:33:41.04,8010.811,42.54,0.051,22.07,18.55,18.55,2,3.18,
KMT-2017-BLG-0747,BLG14T0205.008030,17:35:45.38,-29:25:23.45,7806.04425,53.0,0.292,19.44,18.63,18.63,2,3.0,OB170087
KMT-2017-BLG-0748,BLG14T0205.021880,17:35:38.76,-29:24:01.76,7853.2704,57.0,0.055,21.13,20.0,20.83,2,3.2,
KMT-2017-BLG-0749,BLG14T0208.012722,17:35:35.30,-28:58:59.41,8049.40771,101.18,0.088,20.33,19.55,19.55,2,3.23,OB171827
KMT-2017-BLG-0750,BLG14T0301.007315,17:35:20.44,-29:55:20.53,7954.55019,11.76,0.282,18.53,18.55,18.55,2,2.9,OB171295
KMT-2017-BLG-0751,BLG14T0401.006161,17:34:39.50,-29:52:15.64,7987.91042,48.7,0.197,18.13,18.14,18.14,2,2.77,
KMT-2017-BLG-0752,SSO14T0406.021757,17:34:22.52,-29:17:05.39,8002.60253,15.27,0.078,19.8,20.0,20.23,2,3.0,OB171691
KMT-2017-BLG-0753,BLG14T0407.008076,17:34:26.21,-29:08:56.22,7830.49496,33.75,0.652,18.74,18.81,18.81,2,3.37,OB170083
KMT-2017-BLG-0754,BLG14T0502.001673,17:34:03.63,-29:45:43.49,7981.92863,21.39,0.4,19.91,16.8,16.8,2,2.48,
KMT-2017-BLG-0755,SAO14T0503.004457,17:34:19.13,-29:41:05.93,7861.32408,9.94,0.698,18.07,17.69,17.69,2,2.83,OB170576
KMT-2017-BLG-0756,SAO14T0503.007808,17:33:56.18,-29:36:50.58,7970.49863,68.47,0.231,18.64,18.56,18.56,2,2.9,OB171039
KMT-2017-BLG-0757,BLG14T0504.008484,17:33:53.76,-29:28:08.36,7871.55829,8.76,0.38,19.77,18.75,18.75,2,2.59,OB170813
KMT-2017-BLG-0758,BLG14T0504.011635,17:34:16.62,-29:31:15.56,7856.63542,10.49,0.307,18.65,18.73,18.73,2,2.64,
KMT-2017-BLG-0759,SAO14T0604.005090,17:33:35.37,-29:34:19.92,7945.43206,19.17,0.19,20.78,18.21,18.21,2,3.2,
KMT-2017-BLG-0760,SAO14T0606.002131,17:33:37.08,-29:16:37.34,8006.41242,3.89,0.825,17.34,17.33,17.33,2,2.91,OB171697
KMT-2017-BLG-0761,BLG14T0607.013274,17:33:32.77,-29:08:44.88,7887.83395,37.74,0.066,20.56,20.0,20.47,2,3.09,OB170890
KMT-2017-BLG-0762,BLG14T0701.005849,17:33:03.91,-29:50:40.70,7979.38625,120.27,0.003,18.27,18.16,18.16,2,2.68,
KMT-2017-BLG-0763,SAO14T0701.015521,17:32:57.39,-29:56:42.54,7842.33506,25.41,0.183,20.95,19.83,19.83,2,2.6,
KMT-2017-BLG-0764,SAO14T0702.001840,17:32:59.37,-29:47:23.24,7927.88503,70.91,0.432,16.81,16.87,16.87,2,2.64,OB170326
KMT-2017-BLG-0765,SAO14T0702.011047,17:33:07.68,-29:48:34.99,7870.85127,23.32,0.089,21.74,19.22,19.22,2,2.61,
KMT-2017-BLG-0766,SAO14T0705.002972,17:32:41.24,-29:20:44.99,7828.81786,27.62,0.576,17.62,17.64,17.64,2,2.72,OB170079
KMT-2017-BLG-0767,BLG14T0803.007655,17:32:21.31,-29:34:45.84,7950.79224,16.83,0.038,19.0,19.02,19.02,2,2.95,OB171317
KMT-2017-BLG-0768,BLG15K0105.002138,17:36:19.46,-26:06:16.85,7851.18292,125.33,0.01,23.06,17.95,17.95,2,3.04,
KMT-2017-BLG-0769,BLG15K0206.006619,17:36:08.36,-26:00:44.14,7933.72692,29.84,0.098,20.49,20.0,20.35,2,2.98,
KMT-2017-BLG-0770,SAO15K0207.006464,17:35:59.72,-25:55:36.55,7849.04856,15.11,0.11,19.23,19.45,19.45,2,3.15,OB170462
KMT-2017-BLG-0771,SAO15K0208.009911,17:35:52.41,-25:45:06.84,7977.73867,10.29,0.286,20.0,20.0,20.16,2,3.27,OB171590
KMT-2017-BLG-0772,BLG15K0401.005527,17:34:41.96,-26:41:23.71,7825.789,62.94,0.279,17.89,18.01,18.01,2,2.4,OB170078
KMT-2017-BLG-0773,BLG15K0502.017927,17:34:07.25,-26:35:07.73,7832.49263,59.58,0.112,20.97,20.0,20.41,2,2.4,OB170990
KMT-2017-BLG-0774,SAO15K0504.015461,17:34:10.62,-26:17:45.56,7883.78373,3.97,0.149,21.21,20.0,20.38,2,2.84,
KMT-2017-BLG-0775,BLG15K0603.002490,17:33:42.26,-26:22:09.16,8027.62802,4.7,0.853,18.14,17.85,17.85,2,2.79,
KMT-2017-BLG-0776,SAO15K0603.004972,17:33:35.61,-26:26:09.60,7947.43872,43.05,0.031,23.19,19.01,19.01,2,2.68,OB171365
KMT-2017-BLG-0777,BLG15M0108.021186,17:40:55.83,-25:48:13.32,7981.49143,50.93,0.106,21.15,20.0,20.44,2,2.79,OB171574
KMT-2017-BLG-0778,BLG15M0203.006112,17:40:50.99,-26:26:42.72,7858.11091,7.48,0.161,20.42,18.51,18.51,2,2.88,
KMT-2017-BLG-0779,BLG15M0204.016634,17:40:51.72,-26:13:36.73,7893.898,7.31,0.081,21.14,20.0,20.47,2,2.72,
KMT-2017-BLG-0780,BLG15M0205.009758,17:40:20.52,-26:07:33.96,7822.17357,16.76,0.271,20.83,19.6,19.6,2,2.77,
KMT-2017-BLG-0781,SAO15M0501.000464,17:38:47.66,-26:43:13.51,7880.2168,50.84,0.402,15.55,15.41,15.41,2,3.05,OB170211
KMT-2017-BLG-0782,BLG15M0506.002982,17:39:12.42,-26:02:06.61,7895.69375,10.52,0.575,18.34,18.41,18.41,2,3.01,OB170889
KMT-2017-BLG-0783,BLG15M0506.007534,17:39:02.18,-25:58:07.25,8005.39458,118.2,0.124,21.39,19.81,19.81,2,3.58,OB171450
KMT-2017-BLG-0784,BLG15M0601.006125,17:38:08.55,-26:42:44.89,7844.46296,72.05,0.563,18.16,18.16,18.16,2,2.81,MB17149
KMT-2017-BLG-0785,BLG15M0602.005237,17:38:31.53,-26:28:25.93,7960.84605,30.32,0.176,18.45,18.48,18.48,2,3.23,
KMT-2017-BLG-0786,BLG15N0104.008311,17:41:28.14,-27:21:12.17,8062.3201,39.0,0.382,18.95,18.99,18.99,2,3.87,OB171811
KMT-2017-BLG-0787,BLG15N0202.019577,17:40:47.43,-27:36:16.31,7950.69842,68.1,0.025,22.12,20.0,25.0,3,3.29,
KMT-2017-BLG-0788,SAO15N0203.002838,17:40:35.99,-27:28:15.06,7887.06276,10.74,0.205,17.77,17.78,17.78,2,3.16,OB170828
KMT-2017-BLG-0789,BLG15N0205.001570,17:40:34.45,-27:18:14.47,7942.86098,10.45,0.279,19.37,18.15,18.15,2,3.17,OB171298
KMT-2017-BLG-0790,SSO15N0207.004447,17:40:33.89,-26:59:00.82,7971.45176,91.15,0.014,20.4,18.25,18.25,2,3.14,OB171299
KMT-2017-BLG-0791,BLG15N0303.017104,17:39:59.05,-27:29:38.80,7951.68214,1.85,0.123,19.68,19.97,19.97,2,2.92,OB170827
KMT-2017-BLG-0792,BLG15N0304.004925,17:40:04.42,-27:27:57.56,7911.69617,12.62,0.982,19.31,17.92,17.92,2,2.96,OB171076
KMT-2017-BLG-0793,BLG15N0306.006684,17:40:10.74,-27:11:55.25,7849.51634,6.99,0.992,18.91,18.42,18.42,2,2.84,
KMT-2017-BLG-0794,BLG15N0307.008867,17:40:09.24,-27:03:21.60,7810.7749,31.82,0.071,20.43,19.05,19.05,2,3.12,
KMT-2017-BLG-0795,SAO15N0307.011830,17:40:13.49,-27:02:18.02,8004.08045,38.53,0.196,20.4,19.71,19.71,2,3.14,OB171669
KMT-2017-BLG-0796,BLG15N0307.015709,17:40:16.35,-26:59:15.61,7955.49945,121.99,0.002,24.48,20.0,20.41,2,3.19,
KMT-2017-BLG-0797,BLG15N0401.011531,17:39:34.66,-27:45:14.40,7848.74355,50.02,0.268,20.88,19.05,19.05,2,2.85,
KMT-2017-BLG-0798,BLG15N0402.014616,17:39:16.19,-27:40:56.96,7921.99028,39.13,0.162,20.34,19.81,19.81,2,2.94,
KMT-2017-BLG-0799,SAO15N0405.007056,17:39:30.98,-27:17:51.36,7910.9519,23.73,0.01,18.3,18.37,18.37,2,2.85,OB170896
KMT-2017-BLG-0800,SAO15N0406.000330,17:39:47.51,-27:11:44.27,8029.31563,17.87,0.85,15.46,15.46,15.46,2,2.81,OB171708
KMT-2017-BLG-0801,BLG15N0408.006014,17:39:34.34,-26:54:42.23,7990.05798,24.71,0.424,18.81,18.91,18.91,2,3.38,OB171483
KMT-2017-BLG-0802,BLG15N0501.022751,17:39:00.47,-27:45:13.86,7946.02171,3.33,0.207,20.36,20.0,20.7,3,2.85,
KMT-2017-BLG-0803,SSO15N0501.027040,17:38:48.78,-27:46:56.28,7876.69127,19.42,0.013,20.14,20.0,20.29,2,2.88,
KMT-2017-BLG-0804,BLG15N0503.014283,17:39:02.95,-27:33:06.34,7951.87049,6.74,0.359,19.95,19.38,19.38,2,2.54,
KMT-2017-BLG-0805,SSO15N0504.004918,17:39:04.78,-27:25:08.40,7935.32867,39.04,0.247,17.08,17.27,17.27,2,2.31,OB170829
KMT-2017-BLG-0806,BLG15N0603.006598,17:38:18.61,-27:34:02.39,7960.32815,36.86,0.202,18.24,18.26,18.26,2,2.75,OB171116 MB17365
KMT-2017-BLG-0807,BLG15N0605.002994,17:38:08.27,-27:19:46.24,7879.35224,24.19,0.936,17.65,17.68,17.68,2,2.98,OB170562 OB170577
KMT-2017-BLG-0808,BLG15N0702.005225,17:37:43.08,-27:41:19.43,7991.52395,43.73,0.215,21.1,18.55,18.55,2,3.11,
KMT-2017-BLG-0809,BLG15N0707.000694,17:37:44.04,-27:04:00.52,7798.2338,10.19,0.901,15.71,15.5,15.5,4,2.66,OB170076 MB17016
KMT-2017-BLG-0810,BLG15N0801.014674,17:37:15.83,-27:49:14.30,8011.96145,7.49,0.331,19.93,20.0,20.08,2,3.04,
KMT-2017-BLG-0811,SAO15N0807.007042,17:37:06.35,-26:59:05.68,7929.22773,28.13,0.416,18.64,18.69,18.69,2,2.8,OB170885
KMT-2017-BLG-0812,BLG15T0102.009269,17:36:18.08,-27:39:09.18,7818.42203,43.1,0.226,20.46,19.52,19.52,2,2.98,OB170169
KMT-2017-BLG-0813,BLG15T0103.009674,17:36:31.82,-27:29:52.30,7936.13618,11.47,0.464,19.96,20.0,21.09,2,2.77,
KMT-2017-BLG-0814,SSO15T0103.012173,17:36:42.03,-27:33:23.54,8006.91651,18.13,0.072,21.38,20.0,20.07,2,3.09,OB171712
KMT-2017-BLG-0815,BLG15T0104.037723,17:36:12.59,-27:26:43.40,7962.10037,13.35,0.054,21.03,20.0,20.11,1,2.81,OB171465
KMT-2017-BLG-0816,BLG15T0104.041323,17:36:30.37,-27:24:00.22,7823.0186,18.81,0.141,21.94,20.0,20.23,1,2.47,OB170292
KMT-2017-BLG-0817,BLG15T0106.008961,17:36:27.41,-27:06:47.09,8020.83245,94.3,0.281,19.78,18.38,18.38,1,2.49,OB171316
KMT-2017-BLG-0818,BLG15T0107.001334,17:36:14.79,-27:02:36.10,7883.48402,1.9,0.298,16.3,16.3,16.3,1,2.4,OB170776 MB17241
KMT-2017-BLG-0819,BLG15T0108.003541,17:36:24.38,-26:57:05.00,7863.17885,12.35,0.761,17.22,17.2,17.2,1,2.46,OB170509
KMT-2017-BLG-0820,BLG15T0108.017222,17:36:13.79,-26:55:30.90,7873.54641,22.1,0.192,20.95,19.43,19.43,1,2.16,OB170777 OB170988
KMT-2017-BLG-0821,BLG15T0204.029308,17:36:05.32,-27:21:34.31,7867.28266,19.18,0.012,22.54,19.76,19.76,1,2.35,OB170609 MB17204
KMT-2017-BLG-0822,BLG15T0208.004373,17:35:48.99,-26:55:12.40,7891.35711,8.75,0.404,17.27,17.23,17.23,1,2.08,OB170778 MB17258
KMT-2017-BLG-0823,BLG15T0208.023832,17:36:04.91,-26:52:21.61,8012.67634,10.66,0.696,19.52,19.5,19.5,1,2.34,OB171749
KMT-2017-BLG-0824,BLG15T0303.014355,17:35:17.19,-27:35:31.67,7871.0869,11.06,0.258,19.97,19.61,19.61,2,2.54,OB170985
KMT-2017-BLG-0825,BLG15T0304.031354,17:35:19.44,-27:23:22.42,7947.41866,53.08,0.095,22.31,19.82,19.82,1,2.38,OB171315
KMT-2017-BLG-0826,BLG15T0305.039757,17:35:18.04,-27:14:21.59,8043.65209,23.06,0.183,20.14,19.95,19.95,1,2.17,OB171826
KMT-2017-BLG-0827,BLG15T0404.045725,17:34:43.98,-27:21:59.51,7824.0453,25.6,0.052,20.46,20.0,21.17,1,2.99,OB170987 MB17105
KMT-2017-BLG-0828,SAO15T0407.009135,17:34:40.53,-26:59:24.61,7946.41077,14.06,0.576,18.56,18.4,18.4,1,2.24,OB171199
KMT-2017-BLG-0829,SAO15T0408.013124,17:34:37.51,-26:55:33.82,7886.09357,8.16,0.394,19.16,19.18,19.18,1,2.61,OB170779
KMT-2017-BLG-0830,BLG15T0501.008220,17:34:12.49,-27:48:19.30,7865.77755,36.66,0.198,21.6,18.91,18.91,2,2.67,
KMT-2017-BLG-0831,SAO15T0504.019642,17:34:15.29,-27:27:32.51,8004.99074,9.76,0.707,20.0,20.0,20.46,1,3.28,
KMT-2017-BLG-0832,SAO15T0507.012286,17:34:22.89,-27:00:52.42,8006.53813,7.4,0.837,19.7,19.21,19.21,1,2.48,OB171750
KMT-2017-BLG-0833,SAO15T0602.014026,17:33:26.68,-27:37:54.26,7940.36568,16.17,0.313,19.51,20.0,20.38,2,2.53,
KMT-2017-BLG-0834,SAO15T0702.009684,17:32:54.46,-27:35:36.24,7976.92088,33.79,0.197,20.71,19.65,19.65,2,2.73,
KMT-2017-BLG-0835,SAO15T0703.012279,17:32:46.95,-27:35:10.25,7928.0956,19.65,0.291,20.35,20.0,20.24,2,2.73,
KMT-2017-BLG-0836,SAO15T0803.009498,17:32:40.92,-27:31:37.45,7873.64311,21.98,0.147,19.85,20.0,20.36,2,2.77,
KMT-2017-BLG-0837,BLG15T0804.009247,17:32:36.98,-27:20:39.05,7832.9869,56.49,0.016,20.08,19.65,19.65,2,2.74,OB170179
KMT-2017-BLG-0838,SAO15T0806.005155,17:32:16.21,-27:05:36.53,7958.70907,22.48,0.022,22.84,19.06,19.06,2,2.94,
KMT-2017-BLG-0839,BLG16K0202.014030,17:36:13.90,-24:27:14.72,7828.96516,195.69,0.013,23.68,20.0,20.88,2,2.65,OB170366
KMT-2017-BLG-0840,BLG16K0507.036505,17:34:14.25,-23:50:37.10,7810.47763,11.09,0.088,20.41,20.0,20.63,1,1.97,
KMT-2017-BLG-0841,BLG16K0708.006179,17:33:19.26,-23:42:16.06,8027.42926,34.98,0.242,20.04,20.0,25.0,3,-9.99,
KMT-2017-BLG-0842,SAO16M0102.020873,17:41:15.78,-24:26:36.49,7878.88756,21.9,0.076,21.86,19.16,19.16,1,1.81,OB170791
KMT-2017-BLG-0843,BLG16M0106.024221,17:41:15.21,-23:57:27.72,7872.55894,11.64,0.104,20.28,19.49,19.49,2,1.83,OB170793
KMT-2017-BLG-0844,BLG16M0303.015093,17:40:04.80,-24:16:52.86,7942.0061,29.67,0.188,20.23,19.41,19.41,2,1.83,OB171156
KMT-2017-BLG-0845,BLG16M0506.003731,17:39:11.39,-23:52:57.61,7956.12843,8.0,0.489,17.78,17.8,17.8,2,1.72,OB171407
KMT-2017-BLG-0846,SAO16M0801.003713,17:37:30.02,-24:34:37.24,7903.41298,28.59,0.556,18.65,18.62,18.62,2,2.06,OB170834
KMT-2017-BLG-0847,BLG16M0803.011124,17:37:17.63,-24:18:40.10,7969.25907,31.49,0.07,21.14,20.0,20.33,2,2.7,
KMT-2017-BLG-0848,BLG16M0804.012636,17:37:07.67,-24:10:00.16,7855.89394,49.35,0.987,19.57,19.45,19.45,2,2.16,OB170342
KMT-2017-BLG-0849,BLG16N0104.005060,17:41:26.27,-25:16:52.39,7969.19323,28.25,1.0,17.84,17.85,17.85,1,2.7,
KMT-2017-BLG-0850,BLG16N0205.003034,17:40:59.11,-25:12:50.00,7816.70033,24.19,0.899,18.48,17.11,17.11,1,2.59,
KMT-2017-BLG-0851,BLG16N0302.001814,17:40:10.85,-25:33:42.66,7859.28037,26.64,0.779,17.19,16.98,16.98,2,2.77,
KMT-2017-BLG-0852,BLG16N0302.003967,17:40:07.58,-25:33:21.46,7936.36842,27.76,0.751,18.85,18.12,18.12,2,2.77,OB171218
KMT-2017-BLG-0853,SAO16T0108.008118,17:36:40.74,-24:43:49.80,7887.54569,26.21,0.161,20.76,19.68,19.68,2,2.39,
KMT-2017-BLG-0854,SAO17K0101.000582,17:44:01.08,-33:09:50.69,7958.0114,27.25,0.649,16.18,16.2,16.2,2,3.32,OB171172
KMT-2017-BLG-0855,BLG17K0102.008983,17:44:17.68,-33:01:06.71,7916.32883,119.71,0.012,23.72,19.04,19.04,2,2.66,OB171114
KMT-2017-BLG-0856,BLG17K0103.009219,17:44:00.40,-32:56:27.60,7862.1102,123.65,0.005,20.23,20.0,25.0,3,3.58,OB170307
KMT-2017-BLG-0857,SSO17K0203.007462,17:43:25.12,-32:49:45.23,7966.46043,8.25,0.202,18.88,18.96,18.96,2,3.55,OB171480
KMT-2017-BLG-0858,BLG17K0203.013235,17:43:46.68,-32:53:40.06,7898.02036,14.82,0.131,19.72,19.7,19.7,2,3.62,OB170907
KMT-2017-BLG-0859,BLG17K0207.004428,17:43:49.73,-32:23:40.31,8040.49774,147.45,0.074,21.47,20.0,20.05,2,5.32,OB171828
KMT-2017-BLG-0860,SSO17K0207.007048,17:43:56.52,-32:18:51.62,7979.00744,16.45,0.418,19.99,20.0,20.7,2,5.38,
KMT-2017-BLG-0861,BLG17K0302.007032,17:42:59.01,-32:57:02.63,7831.83188,35.24,0.424,18.45,18.47,18.47,2,3.09,OB170262
KMT-2017-BLG-0862,BLG17K0401.006780,17:42:12.17,-33:05:27.31,7910.31504,11.46,0.349,19.78,19.89,19.89,2,4.16,OB171051
KMT-2017-BLG-0863,BLG17K0402.010130,17:42:32.72,-33:00:36.86,7918.50081,16.12,0.483,19.21,19.26,19.26,2,3.15,OB171100
KMT-2017-BLG-0864,BLG17K0403.009119,17:42:32.04,-32:51:34.31,7904.35597,13.45,0.824,19.46,19.46,19.46,2,3.66,
KMT-2017-BLG-0865,BLG17K0601.001598,17:41:12.48,-33:09:15.48,7843.48902,9.36,0.648,17.53,17.56,17.56,2,3.29,
KMT-2017-BLG-0866,SAO17K0605.007941,17:41:01.39,-32:38:35.09,7848.052,14.04,0.049,19.72,19.28,19.28,2,3.78,
KMT-2017-BLG-0867,SAO17K0704.007862,17:40:23.20,-32:45:58.21,7853.97154,33.14,0.052,19.6,19.79,19.79,2,4.18,
KMT-2017-BLG-0868,SAO17K0805.010392,17:40:01.42,-32:33:58.32,7882.48247,10.12,0.027,21.42,20.0,20.29,2,4.56,
KMT-2017-BLG-0869,SSO17M0102.003093,17:49:33.06,-33:00:05.90,7973.92215,199.61,0.007,23.26,16.93,16.93,1,2.4,OB171526
KMT-2017-BLG-0870,SAO17M0102.048503,17:49:27.23,-32:59:44.70,7971.60191,23.06,0.196,20.77,20.0,20.38,1,2.27,
KMT-2017-BLG-0871,BLG17M0203.012971,17:48:39.16,-32:51:23.90,7897.51582,54.79,0.277,19.48,18.87,18.87,1,2.03,OB170817
KMT-2017-BLG-0872,SAO17M0303.000620,17:48:17.75,-32:52:39.36,7827.68337,68.27,0.619,15.97,15.95,15.95,2,2.42,OB170140
KMT-2017-BLG-0873,BLG17M0605.009334,17:46:31.64,-32:36:19.40,7998.58835,79.16,0.23,20.41,20.0,21.13,2,4.47,
KMT-2017-BLG-0874,SAO17M0803.003868,17:45:05.35,-32:52:27.66,7924.98502,21.73,0.541,18.29,18.29,18.29,2,3.25,OB171066
KMT-2017-BLG-0875,BLG17N0101.038387,17:49:26.29,-34:15:44.60,7842.41424,49.44,0.222,21.08,19.85,19.85,1,1.62,
KMT-2017-BLG-0876,BLG17N0103.011381,17:49:27.94,-34:01:18.91,8016.80598,19.17,0.293,18.51,18.44,18.44,1,1.49,OB171718
KMT-2017-BLG-0877,BLG17N0202.026298,17:48:48.75,-34:08:41.89,7933.9151,4.86,0.191,20.05,19.25,19.25,1,1.63,
KMT-2017-BLG-0878,BLG17N0207.021880,17:48:29.30,-33:29:35.48,7859.13718,47.8,0.328,18.95,19.02,19.02,1,1.61,OB170398 OB170519
KMT-2017-BLG-0879,SAO17N0207.053272,17:48:26.84,-33:25:37.88,7865.15871,106.51,0.216,19.85,19.93,19.93,1,1.72,OB170264 OB170327
KMT-2017-BLG-0880,BLG17N0207.068100,17:48:32.07,-33:28:16.10,7941.43837,48.47,0.362,19.96,20.0,20.36,1,1.63,
KMT-2017-BLG-0881,SAO17N0303.031206,17:48:19.98,-33:58:06.49,7965.10716,17.41,0.921,19.32,19.42,19.42,1,1.52,
KMT-2017-BLG-0882,BLG17N0304.015424,17:48:16.53,-33:54:13.61,7957.92913,138.13,0.09,21.03,19.38,19.38,1,1.77,OB171060
KMT-2017-BLG-0883,SAO17N0304.021091,17:48:03.18,-33:53:50.32,7863.86675,18.81,0.043,21.41,19.69,19.69,1,2.27,MB17193
KMT-2017-BLG-0884,BLG17N0304.045194,17:47:56.23,-33:53:59.10,7891.48964,49.8,0.199,20.75,20.0,20.77,1,2.0,OB170763
KMT-2017-BLG-0885,BLG17N0306.047680,17:48:08.32,-33:36:52.09,7837.22443,18.13,0.19,20.44,19.8,19.8,1,1.69,OB170412
KMT-2017-BLG-0886,BLG17N0307.064764,17:48:04.98,-33:32:48.08,7828.0149,24.65,0.049,21.69,20.0,20.31,1,1.6,
KMT-2017-BLG-0887,BLG17N0308.018439,17:48:04.83,-33:21:18.68,7873.38455,7.93,0.954,18.9,18.93,18.93,1,1.72,OB170814
KMT-2017-BLG-0888,BLG17N0308.051236,17:47:57.55,-33:21:32.18,7858.64987,43.1,0.008,22.6,19.95,19.95,1,1.63,
KMT-2017-BLG-0889,BLG17N0401.026248,17:47:48.56,-34:15:57.71,7919.03054,6.44,0.055,19.18,19.24,19.24,1,1.41,OB171137 MB17307
KMT-2017-BLG-0890,SAO17N0407.035107,17:47:26.98,-33:27:47.92,7975.46522,13.22,0.119,19.57,19.52,19.52,1,1.71,OB171537
KMT-2017-BLG-0891,SSO17N0407.040577,17:47:27.88,-33:26:28.72,7963.99332,26.46,0.018,20.15,19.66,19.66,1,1.76,MB17403
KMT-2017-BLG-0892,SAO17N0408.014741,17:47:33.66,-33:24:58.28,7909.33803,10.18,0.016,18.68,18.75,18.75,1,1.85,OB170971
KMT-2017-BLG-0893,BLG17N0503.033957,17:46:58.64,-33:58:50.81,7939.6851,18.05,0.588,19.47,19.45,19.45,1,1.67,OB170967 MB17385
KMT-2017-BLG-0894,BLG17N0504.008872,17:46:50.85,-33:56:11.11,7816.82135,110.89,0.029,22.85,18.66,18.66,1,1.69,OB170184
KMT-2017-BLG-0895,SSO17N0505.004164,17:46:39.65,-33:44:47.51,7900.78384,4.07,0.744,18.35,18.3,18.3,1,3.27,
KMT-2017-BLG-0896,BLG17N0601.038767,17:46:20.32,-34:16:47.39,8030.84029,27.01,0.118,19.62,19.62,19.62,1,1.51,OB171801
KMT-2017-BLG-0897,BLG17N0602.022907,17:46:04.64,-34:04:52.21,7903.30765,13.42,0.106,21.13,18.99,18.99,1,1.67,OB170942
KMT-2017-BLG-0898,BLG17N0602.031529,17:46:36.63,-34:04:32.59,7820.7956,8.15,0.062,19.09,19.27,19.27,1,1.55,OB170240
KMT-2017-BLG-0899,BLG17N0603.001019,17:46:26.34,-34:03:19.01,7830.34129,43.17,0.168,20.9,15.46,15.46,1,1.63,
KMT-2017-BLG-0900,SAO17N0605.014212,17:46:20.10,-33:42:12.82,7966.05182,15.45,0.279,19.35,18.77,18.77,1,1.65,OB171447
KMT-2017-BLG-0901,BLG17N0605.029090,17:46:16.76,-33:45:07.88,7783.07308,76.91,0.111,19.45,19.47,19.47,1,1.84,OB170158
KMT-2017-BLG-0902,BLG17N0608.013394,17:46:27.71,-33:25:35.00,7830.33865,16.04,0.506,19.85,19.11,19.11,1,2.48,
KMT-2017-BLG-0903,SSO17N0703.030661,17:45:40.85,-34:00:24.59,7835.51474,58.42,0.055,19.26,19.35,19.35,1,1.76,OB170164 MB17075
KMT-2017-BLG-0904,BLG17N0703.052359,17:45:50.41,-34:01:55.20,8002.82052,49.57,0.02,21.42,19.95,19.95,1,1.81,MB17462
KMT-2017-BLG-0905,SAO17N0704.065294,17:45:41.01,-33:53:32.50,7962.39785,48.43,0.252,20.05,20.0,20.42,1,1.8,OB171416
KMT-2017-BLG-0906,SAO17N0706.016673,17:45:42.61,-33:35:55.10,7960.11546,20.55,0.977,18.98,18.61,18.61,1,1.74,OB171464
