Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2016-BLG-0576,BLG02T0502.001184,17:51:27.36,-29:50:19.72,7565.08647,34.29,0.549,15.39,15.39,15.39,1,2.7,OB161278 MB16232
KMT-2016-BLG-0577,BLG02T0502.022221,17:51:28.34,-29:51:19.19,7481.08044,37.92,0.503,19.94,18.83,18.83,1,2.7,OB160636
KMT-2016-BLG-0578,SAO02T0502.026840,17:51:50.89,-29:56:00.71,7512.12014,10.12,0.065,21.61,19.07,19.07,1,2.42,OB160822
KMT-2016-BLG-0579,BLG02T0503.053934,17:51:50.07,-29:49:17.40,7450.02423,13.92,0.016,21.84,19.97,19.97,1,2.48,
KMT-2016-BLG-0580,BLG02T0504.069090,17:51:34.81,-29:38:10.00,7608.61183,11.98,0.421,19.94,20.0,20.27,1,2.4,
KMT-2016-BLG-0581,BLG02T0507.003330,17:51:36.03,-29:18:47.81,7463.52097,9.06,0.904,18.93,16.86,16.86,1,3.36,
KMT-2016-BLG-0582,SAO02T0508.016723,17:51:44.59,-29:11:13.20,7604.15976,16.36,0.014,19.33,19.06,19.06,1,3.6,OB161419 MB16450
KMT-2016-BLG-0583,SAO02T0602.045522,17:51:19.37,-29:54:29.70,7588.05797,51.21,0.366,20.16,20.0,20.05,1,2.73,OB161277
KMT-2016-BLG-0584,SAO02T0603.030491,17:50:48.69,-29:43:09.52,7458.40901,27.9,0.219,19.53,19.61,19.61,1,3.04,OB160274
KMT-2016-BLG-0585,SAO02T0605.018483,17:51:16.45,-29:30:04.21,7488.71552,9.97,0.638,18.92,19.03,19.03,1,3.46,OB160637
KMT-2016-BLG-0586,BLG02T0702.039843,17:50:39.96,-29:49:59.20,7633.55212,38.36,0.187,21.91,20.0,20.1,1,3.43,
KMT-2016-BLG-0587,SAO02T0702.043538,17:50:19.68,-29:53:20.29,7626.97763,1.81,0.382,20.0,20.0,20.23,1,3.24,
KMT-2016-BLG-0588,SAO02T0703.017618,17:50:47.00,-29:45:30.20,7581.31031,17.21,0.32,19.75,18.86,18.86,1,3.29,OB161279
KMT-2016-BLG-0589,SAO02T0704.015251,17:50:38.05,-29:36:36.50,7582.9632,5.41,0.146,18.44,18.46,18.46,1,3.27,OB161307
KMT-2016-BLG-0590,SAO02T0704.028359,17:50:46.88,-29:42:13.00,7523.26407,4.46,0.023,20.5,19.49,19.49,1,2.96,
KMT-2016-BLG-0591,SAO02T0706.039748,17:50:22.17,-29:24:37.51,7583.99378,16.97,0.172,20.58,20.0,20.51,1,3.71,
KMT-2016-BLG-0592,SAO02T0707.006106,17:50:20.87,-29:18:55.58,7515.25363,56.75,0.192,18.29,18.3,18.3,1,4.26,OB160262
KMT-2016-BLG-0593,BLG02T0707.019293,17:50:21.46,-29:15:58.10,7617.46141,30.21,0.066,20.99,19.88,19.88,1,4.73,OB161555
KMT-2016-BLG-0594,BLG02T0708.012352,17:50:42.10,-29:06:41.90,7667.56164,15.35,0.119,19.86,19.75,19.75,1,5.16,OB161895
KMT-2016-BLG-0595,BLG02T0804.012003,17:49:45.59,-29:34:49.01,7606.26358,17.86,0.886,18.32,18.33,18.33,1,4.02,OB161388
KMT-2016-BLG-0596,SAO03K0101.023635,18:01:51.97,-27:49:31.30,7556.53691,12.63,0.55,18.7,18.52,18.52,1,1.43,OB161017
KMT-2016-BLG-0597,BLG03K0102.007513,18:01:35.61,-27:44:19.39,7603.03366,29.16,0.201,20.97,17.24,17.24,1,1.5,OB161501
KMT-2016-BLG-0598,SAO03K0104.001043,18:01:39.56,-27:29:50.60,7541.47176,11.34,0.634,15.3,15.18,15.18,1,1.36,OB160866 MB16247
KMT-2016-BLG-0599,SSO03K0104.016859,18:01:32.53,-27:26:39.30,7663.01564,7.96,0.045,19.31,18.41,18.41,1,1.59,OB161890 MB16597
KMT-2016-BLG-0600,SAO03K0104.067686,18:01:36.59,-27:27:57.71,7575.66509,23.88,0.405,20.39,19.93,19.93,1,1.57,OB161287
KMT-2016-BLG-0601,BLG03K0106.015033,18:01:36.00,-27:09:56.59,7555.54018,7.7,0.202,19.86,18.96,18.96,1,2.23,OB161112
KMT-2016-BLG-0602,BLG03K0108.037475,18:01:38.02,-26:59:10.21,7473.36676,17.44,0.059,20.75,20.0,20.3,1,2.66,OB160507 MB16116
KMT-2016-BLG-0603,BLG03K0203.066070,18:01:12.19,-27:33:36.00,7635.33962,36.87,0.407,19.65,19.65,19.65,1,1.35,OB161660
KMT-2016-BLG-0604,BLG03K0205.031274,18:01:01.85,-27:16:12.40,7599.1592,30.81,0.162,21.92,19.14,19.14,1,1.9,
KMT-2016-BLG-0605,BLG03K0205.038176,18:00:49.73,-27:21:20.81,7644.14666,28.47,0.332,20.11,19.34,19.34,1,1.57,
KMT-2016-BLG-0606,SAO03K0304.000390,18:00:23.29,-27:24:59.00,7538.13902,5.53,0.591,14.18,14.18,14.18,1,1.66,MB16258
KMT-2016-BLG-0607,BLG03K0305.002085,18:00:15.58,-27:18:58.61,7690.59983,39.32,0.048,18.45,15.7,15.7,1,1.67,OB161912
KMT-2016-BLG-0608,BLG03K0305.061014,18:00:40.19,-27:18:44.60,7628.50491,35.92,0.028,20.39,19.65,19.65,1,1.56,OB161632 OB161667
KMT-2016-BLG-0609,SAO03K0305.076910,18:00:21.91,-27:19:47.78,7607.80006,8.31,0.018,20.22,20.0,20.02,1,1.67,OB161543
KMT-2016-BLG-0610,SAO03K0308.004951,18:00:33.65,-26:53:56.69,7508.67029,42.47,0.243,18.8,17.6,17.6,1,3.0,
KMT-2016-BLG-0611,BLG03K0308.051672,18:00:29.46,-26:53:51.50,7641.78883,46.53,0.487,19.97,20.0,20.75,1,3.0,
KMT-2016-BLG-0612,BLG03K0401.019332,18:00:05.23,-27:48:08.89,7486.66166,1.03,0.683,18.68,18.68,18.68,1,1.71,
KMT-2016-BLG-0613,SAO03K0408.047984,18:00:07.43,-26:56:56.62,7571.16731,16.64,0.478,20.86,20.0,20.08,1,2.41,
KMT-2016-BLG-0614,BLG03K0508.004385,17:59:04.70,-26:58:34.72,7593.0419,19.6,0.886,17.2,17.21,17.21,1,2.62,OB161384
KMT-2016-BLG-0615,BLG03K0602.050405,17:58:30.73,-27:40:34.50,7601.59913,16.55,0.138,20.25,19.41,19.41,1,1.76,
KMT-2016-BLG-0616,BLG03K0604.045107,17:58:36.87,-27:26:56.29,7470.40357,8.69,0.053,21.48,19.5,19.5,1,1.94,
KMT-2016-BLG-0617,SAO03K0605.022661,17:58:33.87,-27:22:43.79,7523.8117,198.55,0.002,25.1,19.39,19.39,2,2.04,OB160887
KMT-2016-BLG-0618,BLG03K0605.041639,17:58:56.33,-27:22:48.68,7614.31666,12.73,0.252,21.01,19.8,19.8,1,1.83,OB161533
KMT-2016-BLG-0619,SAO03K0608.042533,17:58:49.95,-26:58:48.11,7516.71285,59.59,0.32,19.86,20.0,20.5,1,2.76,
KMT-2016-BLG-0620,BLG03K0804.004055,17:57:34.34,-27:25:38.78,7458.30742,42.4,0.168,20.8,17.83,17.83,2,3.07,OB160237
KMT-2016-BLG-0621,SAO03M0201.068665,18:05:52.59,-27:46:03.50,7568.43495,3.23,0.109,20.06,19.6,19.6,1,0.72,OB161236 MB16360
KMT-2016-BLG-0622,SAO03M0202.069241,18:05:53.74,-27:42:51.41,7517.19903,21.3,0.095,19.59,19.72,19.72,1,0.86,MB16227
KMT-2016-BLG-0623,BLG03M0204.010409,18:05:55.97,-27:23:36.38,7667.78749,9.82,0.044,20.24,17.61,17.61,1,0.85,
KMT-2016-BLG-0624,SAO03M0204.019557,18:06:00.46,-27:26:08.48,7579.79189,31.78,0.009,22.36,18.19,18.19,1,0.79,OB161339
KMT-2016-BLG-0625,BLG03M0206.007847,18:05:39.66,-27:13:36.70,7655.95853,11.23,0.077,20.11,17.34,17.34,1,0.95,
KMT-2016-BLG-0626,BLG03M0301.096048,18:05:31.11,-27:45:38.99,7607.59238,14.5,0.128,20.28,20.0,20.44,1,0.85,MB16452
KMT-2016-BLG-0627,BLG03M0304.015964,18:05:23.65,-27:29:07.91,7537.84159,8.57,0.072,18.17,18.08,18.08,1,0.81,OB160897 MB16255
KMT-2016-BLG-0628,BLG03M0305.048186,18:05:19.46,-27:22:17.11,7612.18194,43.67,0.08,18.97,19.07,19.07,1,0.86,OB161213 MB16443
KMT-2016-BLG-0629,BLG03M0306.088443,18:05:30.93,-27:10:51.71,7482.92314,9.74,0.224,19.93,20.0,20.24,1,1.05,
KMT-2016-BLG-0630,BLG03M0307.019614,18:05:23.03,-27:04:20.78,7641.20041,8.69,0.068,21.2,18.38,18.38,1,1.02,
KMT-2016-BLG-0631,BLG03M0505.071888,18:04:04.49,-27:18:31.61,7665.68349,14.28,0.095,19.66,19.73,19.73,1,1.05,
KMT-2016-BLG-0632,BLG03M0506.016888,18:04:20.81,-27:09:41.18,7603.42819,28.1,0.102,18.09,18.14,18.14,1,0.98,OB161214 MB16431
KMT-2016-BLG-0633,SAO03M0506.030361,18:04:15.52,-27:13:41.09,7653.91147,24.44,0.086,21.67,18.67,18.67,1,0.91,
KMT-2016-BLG-0634,SAO03M0507.068730,18:03:54.24,-27:07:12.68,7454.19288,177.42,0.003,20.5,19.91,19.91,1,1.36,OB160064 MB16050
KMT-2016-BLG-0635,SAO03M0608.034151,18:03:41.45,-26:54:03.49,7570.93829,15.75,0.271,20.79,19.37,19.37,1,1.54,OB161198
KMT-2016-BLG-0636,BLG03M0802.043449,18:02:20.26,-27:44:47.80,7642.01327,30.49,0.231,19.59,19.14,19.14,1,1.22,OB161674 MB16533
KMT-2016-BLG-0637,BLG03M0805.001055,18:02:14.86,-27:19:12.22,7688.74004,82.77,0.221,18.02,15.77,15.77,1,2.04,
KMT-2016-BLG-0638,BLG03N0102.007148,18:06:32.64,-28:49:28.42,7575.55135,3.74,0.108,18.46,17.52,17.52,1,0.81,MB16374
KMT-2016-BLG-0639,BLG03N0108.029421,18:06:27.44,-28:04:53.51,7656.12784,110.0,0.007,23.61,18.75,18.75,1,0.98,
KMT-2016-BLG-0640,BLG03N0201.056192,18:05:37.68,-28:53:04.31,7621.68142,23.54,0.026,22.67,19.61,19.61,1,1.02,OB161620
KMT-2016-BLG-0641,SSO03N0208.005267,18:05:59.40,-28:06:13.21,7645.55247,69.11,0.068,17.42,16.79,16.79,1,0.84,OB160799
KMT-2016-BLG-0642,BLG03N0305.062246,18:05:05.32,-28:23:42.00,7658.30338,41.21,0.019,19.7,19.71,19.71,1,1.03,OB161759 MB16568
KMT-2016-BLG-0643,BLG03N0408.003876,18:04:47.15,-28:06:28.12,7486.78927,24.15,0.022,19.18,16.26,16.26,1,0.94,OB160551 MB16139
KMT-2016-BLG-0644,SAO03N0503.067575,18:04:10.98,-28:45:13.50,7496.55107,19.78,0.033,19.58,19.54,19.54,1,0.91,OB160619 MB16170
KMT-2016-BLG-0645,BLG03N0505.027043,18:03:59.74,-28:24:14.00,7447.43885,28.47,0.042,20.51,18.49,18.49,1,0.84,OB160163
KMT-2016-BLG-0646,SAO03N0701.018189,18:02:53.37,-28:55:26.29,7607.84831,132.33,0.019,22.53,18.13,18.13,1,0.81,
KMT-2016-BLG-0647,BLG03N0702.061097,18:03:07.39,-28:48:55.51,7468.95967,13.98,0.256,19.8,19.32,19.32,1,0.86,OB160439
KMT-2016-BLG-0648,BLG03N0703.017008,18:02:57.48,-28:41:30.59,7539.79175,36.76,0.413,19.69,18.1,18.1,1,0.9,OB160906
KMT-2016-BLG-0649,BLG03N0704.019538,18:02:49.58,-28:36:07.81,7606.91447,8.54,0.287,18.72,18.22,18.22,1,0.99,OB161483
KMT-2016-BLG-0650,BLG03T0101.016123,18:01:25.06,-28:56:26.20,7481.04312,3.87,0.794,19.0,18.13,18.13,1,1.08,
KMT-2016-BLG-0651,BLG03T0102.018418,18:01:43.73,-28:47:24.61,7594.4882,27.97,0.392,19.72,18.16,18.16,1,1.17,OB161393
KMT-2016-BLG-0652,SSO03T0105.003373,18:01:20.22,-28:28:43.10,7505.89637,44.43,0.536,15.72,15.73,15.73,1,1.11,OB160106 MB16071
KMT-2016-BLG-0653,BLG03T0105.028953,18:01:33.32,-28:22:56.21,7499.67061,5.1,0.996,18.82,18.51,18.51,1,1.02,OB160744
KMT-2016-BLG-0654,SSO03T0105.048735,18:01:19.27,-28:23:30.70,7544.0623,43.38,0.002,19.75,19.01,19.01,1,1.08,OB160947 MB16276
KMT-2016-BLG-0655,BLG03T0201.034191,18:01:04.26,-28:59:30.41,7491.98393,24.45,0.586,18.76,18.62,18.62,1,0.97,OB160564
KMT-2016-BLG-0656,BLG03T0207.041716,18:01:18.21,-28:07:34.10,7610.16226,44.08,0.073,21.76,19.09,19.09,1,1.39,
KMT-2016-BLG-0657,BLG03T0207.082605,18:00:57.86,-28:07:55.20,7642.10378,7.29,0.124,19.98,20.0,20.03,1,1.22,OB161760 MB16556
KMT-2016-BLG-0658,SAO03T0208.084971,18:00:43.98,-28:06:51.70,7522.05747,16.11,0.191,20.36,19.95,19.95,1,1.25,OB160867
KMT-2016-BLG-0659,SAO03T0301.057268,18:00:26.09,-28:58:12.00,7559.9989,7.71,0.195,20.36,19.07,19.07,1,0.88,OB161144
KMT-2016-BLG-0660,SSO03T0305.019939,18:00:37.10,-28:23:52.58,7625.76785,6.55,0.041,19.03,18.19,18.19,1,1.22,OB161646 MB16509
KMT-2016-BLG-0661,BLG03T0305.058002,18:00:23.49,-28:22:42.38,7456.9909,8.2,0.148,20.05,19.2,19.2,1,1.2,OB160320
KMT-2016-BLG-0662,SAO03T0306.037537,18:00:40.97,-28:22:08.90,7616.22522,3.66,0.652,18.84,18.78,18.78,1,1.21,
KMT-2016-BLG-0663,SAO03T0307.015639,18:00:18.36,-28:11:48.91,7607.68793,61.32,0.077,19.34,18.12,18.12,1,1.42,OB161187 MB16445
KMT-2016-BLG-0664,BLG03T0307.064718,18:00:23.46,-28:07:16.61,7451.11161,9.78,0.405,19.47,19.52,19.52,1,1.45,
KMT-2016-BLG-0665,BLG03T0402.040262,17:59:39.09,-28:50:16.58,7591.38001,199.64,0.005,23.24,18.74,18.74,1,1.24,OB161376 OB161391 MB16434
KMT-2016-BLG-0666,BLG03T0402.061488,17:59:38.35,-28:48:02.92,7622.99072,18.12,0.165,19.57,19.2,19.2,1,1.1,OB161615 OB161625 MB16495
KMT-2016-BLG-0667,BLG03T0403.015434,18:00:03.64,-28:43:05.41,7618.99784,33.86,0.072,17.87,17.88,17.88,1,1.16,OB161377
KMT-2016-BLG-0668,BLG03T0406.037545,17:59:44.36,-28:21:15.59,7437.02396,108.36,0.035,20.32,18.87,18.87,1,1.39,OB160010
KMT-2016-BLG-0669,BLG03T0503.035834,17:59:21.42,-28:38:59.39,7476.50584,25.03,0.183,18.56,18.68,18.68,1,1.27,OB160330 MB16103
KMT-2016-BLG-0670,BLG03T0608.066374,17:58:28.14,-28:04:23.48,7633.59208,12.41,0.092,20.58,20.0,20.56,1,2.28,OB161747
KMT-2016-BLG-0671,SAO03T0704.019954,17:58:11.31,-28:30:05.40,7466.1601,100.94,0.049,19.11,18.58,18.58,1,1.77,OB160011 MB16062
KMT-2016-BLG-0672,BLG03T0806.024684,17:57:45.25,-28:20:08.20,7487.75676,14.93,0.105,20.37,18.59,18.59,1,1.58,OB160558
KMT-2016-BLG-0673,SSO04K0103.024352,18:03:30.51,-29:43:23.81,7643.65396,4.4,0.2,18.99,18.67,18.67,1,0.78,MB16557
KMT-2016-BLG-0674,BLG04K0203.002770,18:02:57.77,-29:41:37.21,7685.18376,75.04,0.115,18.98,15.82,15.82,1,0.92,OB161892 MB16603
KMT-2016-BLG-0675,BLG04K0203.022934,18:03:03.27,-29:42:20.30,7653.6186,40.84,0.201,20.21,18.56,18.56,1,0.92,OB161827
KMT-2016-BLG-0676,SAO04K0204.015046,18:02:46.60,-29:34:12.29,7595.80598,69.42,0.193,18.2,18.22,18.22,1,1.0,OB160908 MB16336
KMT-2016-BLG-0677,SAO04K0207.027595,18:03:02.70,-29:07:52.00,7511.63084,4.71,0.096,18.59,18.61,18.61,1,0.99,OB160775 MB16219 MB16220
KMT-2016-BLG-0678,BLG04K0301.045151,18:02:00.02,-29:58:22.40,7489.25541,5.61,0.402,19.13,19.22,19.22,1,1.14,OB160678
KMT-2016-BLG-0679,BLG04K0305.021841,18:02:29.66,-29:23:35.02,7562.18022,16.0,0.602,19.8,18.74,18.74,1,1.23,
KMT-2016-BLG-0680,SAO04K0307.000497,18:02:19.89,-29:10:42.71,7685.60077,24.08,0.418,14.49,14.25,14.25,1,1.11,OB161767 MB16558
KMT-2016-BLG-0681,SAO04K0401.011049,18:01:25.02,-29:56:52.69,7449.38838,23.76,1.0,19.2,17.93,17.93,1,1.12,
KMT-2016-BLG-0682,BLG04K0401.049701,18:01:54.98,-29:58:24.31,7573.51678,50.86,0.046,19.29,19.32,19.32,1,1.14,OB161124 MB16337
KMT-2016-BLG-0683,BLG04K0402.021165,18:01:24.75,-29:45:33.98,7445.30377,122.57,0.123,20.58,18.43,18.43,1,1.15,OB160165
KMT-2016-BLG-0684,SAO04K0403.080705,18:01:25.59,-29:38:08.48,7563.25668,7.94,0.253,19.61,19.96,19.96,1,1.23,MB16343
KMT-2016-BLG-0685,SAO04K0404.010290,18:01:35.09,-29:31:24.89,7541.21249,3.97,0.144,18.35,18.03,18.03,1,1.51,MB16280
KMT-2016-BLG-0686,SAO04K0405.031681,18:01:25.55,-29:25:29.39,7562.37071,12.17,0.092,20.09,18.96,18.96,1,1.2,
KMT-2016-BLG-0687,SAO04K0407.002989,18:01:32.06,-29:12:21.20,7563.10544,7.24,0.68,15.78,15.79,15.79,1,1.32,OB161096 MB16324
KMT-2016-BLG-0688,BLG04K0407.015988,18:01:49.14,-29:07:15.10,7470.50665,12.5,0.29,19.27,18.15,18.15,1,1.41,OB160479
KMT-2016-BLG-0689,SAO04K0408.071716,18:01:36.12,-29:01:41.59,7628.21406,27.14,0.387,20.46,19.83,19.83,1,1.34,
KMT-2016-BLG-0690,SAO04K0501.036987,18:01:20.04,-29:56:45.60,7657.69953,36.07,0.181,21.75,18.91,18.91,1,1.12,
KMT-2016-BLG-0691,SAO04K0505.008225,18:00:50.37,-29:25:57.68,7576.65343,17.27,0.02,19.77,17.5,17.5,1,1.3,OB161290
KMT-2016-BLG-0692,BLG04K0601.013138,18:00:23.17,-29:59:22.70,7556.00486,40.48,0.155,20.99,18.03,18.03,1,1.14,
KMT-2016-BLG-0693,BLG04K0603.064184,18:00:33.53,-29:44:03.98,7475.78546,15.75,0.218,20.64,19.73,19.73,1,1.25,
KMT-2016-BLG-0694,BLG04K0604.084007,18:00:37.46,-29:35:34.12,7608.78504,19.7,0.025,22.27,20.0,20.74,1,1.59,MB16468
KMT-2016-BLG-0695,BLG04K0606.038126,18:00:16.66,-29:14:27.82,7639.44959,19.65,0.044,20.72,19.02,19.02,1,1.19,OB161735 MB16535
KMT-2016-BLG-0696,BLG04K0607.044550,18:00:45.78,-29:10:31.58,7641.54165,44.12,0.179,18.93,19.01,19.01,1,1.16,OB161598 MB16521
KMT-2016-BLG-0697,SAO04K0702.041848,17:59:43.06,-29:44:58.42,7494.5863,18.98,0.321,19.73,19.08,19.08,1,1.24,OB160561
KMT-2016-BLG-0698,SAO04K0703.001128,18:00:12.55,-29:43:03.00,7657.86209,48.2,0.708,16.68,15.09,15.09,1,1.3,OB161654 MB16457
KMT-2016-BLG-0699,SAO04K0703.079891,18:00:00.01,-29:41:59.89,7525.75735,29.35,0.069,21.06,20.0,20.22,1,1.27,OB160894
KMT-2016-BLG-0700,BLG04K0704.066302,18:00:06.72,-29:34:28.81,7598.91697,16.21,0.219,19.66,19.8,19.8,1,1.43,
KMT-2016-BLG-0701,BLG04K0707.001292,18:00:15.31,-29:08:36.38,7576.55431,53.14,0.268,15.02,15.01,15.01,1,1.07,OB160524 MB16119
KMT-2016-BLG-0702,BLG04K0707.016114,18:00:03.13,-29:08:57.01,7634.65483,13.46,0.088,18.68,17.99,17.99,1,1.1,
KMT-2016-BLG-0703,BLG04K0707.048314,18:00:10.84,-29:13:30.61,7566.94508,11.74,0.289,20.38,18.98,18.98,1,1.19,OB161192
KMT-2016-BLG-0704,BLG04K0708.011165,17:59:54.23,-29:05:17.59,7545.07094,33.85,0.609,17.83,17.49,17.49,1,0.95,OB160642 MB16263
KMT-2016-BLG-0705,SAO04K0708.021811,17:59:48.50,-29:03:59.69,7527.86088,198.82,0.029,21.64,18.17,18.17,1,0.96,OB160856
KMT-2016-BLG-0706,SAO04K0708.082219,18:00:13.13,-29:00:22.79,7460.42407,17.8,0.254,18.64,19.7,19.7,1,0.91,OB160096
KMT-2016-BLG-0707,BLG04K0804.043135,17:59:18.26,-29:29:57.98,7532.90924,17.74,0.203,19.25,19.31,19.31,1,1.73,OB160876 MB16264
KMT-2016-BLG-0708,SAO04K0804.043136,17:59:17.17,-29:36:18.50,7629.59263,56.06,0.981,20.13,19.31,19.31,1,1.43,
KMT-2016-BLG-0709,BLG04K0806.025649,17:59:32.47,-29:15:47.92,7595.14553,9.43,0.284,18.51,18.47,18.47,1,1.24,OB161014 MB16318
KMT-2016-BLG-0710,BLG04K0807.010969,17:59:15.07,-29:14:13.99,7653.77614,49.41,0.587,18.31,17.43,17.43,1,1.08,OB161630 MB16554
KMT-2016-BLG-0711,BLG04M0103.001294,18:08:15.85,-29:41:28.39,7555.74766,16.07,1.0,16.36,15.38,15.38,1,0.81,MB16294
KMT-2016-BLG-0712,BLG04M0105.053078,18:08:14.27,-29:27:02.59,7618.09713,23.58,0.049,19.78,19.85,19.85,1,0.93,MB16491
KMT-2016-BLG-0713,BLG04M0106.005264,18:08:11.27,-29:15:48.20,7606.4439,53.47,0.009,22.63,17.39,17.39,1,0.83,
KMT-2016-BLG-0714,BLG04M0106.059744,18:08:06.80,-29:19:39.90,7600.14364,23.33,0.087,19.91,19.99,19.99,1,0.96,OB161471
KMT-2016-BLG-0715,BLG04M0107.043436,18:08:31.06,-29:09:40.10,7467.89766,9.59,0.34,19.48,19.46,19.46,1,0.74,
KMT-2016-BLG-0716,BLG04M0108.050696,18:08:29.02,-29:05:04.60,7527.96783,67.88,0.209,20.1,19.62,19.62,1,0.71,
KMT-2016-BLG-0717,BLG04M0202.065300,18:07:55.71,-29:44:14.50,7477.87732,151.47,0.1,19.98,20.0,20.21,1,0.75,OB160223 MB16079
KMT-2016-BLG-0718,BLG04M0208.008141,18:07:26.36,-29:04:46.31,7570.43865,15.5,0.037,17.67,17.7,17.7,1,0.92,OB161099
KMT-2016-BLG-0719,BLG04M0301.021604,18:07:04.78,-29:53:05.10,7527.639,26.49,0.3,18.86,18.91,18.91,1,0.89,OB160859
KMT-2016-BLG-0720,BLG04M0307.034561,18:07:03.50,-29:12:47.70,7622.36988,51.84,0.059,20.09,19.13,19.13,1,1.03,OB161581 MB16473
KMT-2016-BLG-0721,SAO04M0404.065463,18:06:35.26,-29:30:31.21,7618.75156,38.83,0.006,20.59,20.0,20.06,1,0.91,OB161586 MB16486
KMT-2016-BLG-0722,BLG04M0405.000686,18:06:24.32,-29:22:22.58,7654.15953,50.85,0.662,16.11,14.92,14.92,1,1.07,OB161516 MB16454
KMT-2016-BLG-0723,SSO04M0407.013409,18:06:17.48,-29:10:12.00,7559.41806,41.89,0.063,18.16,18.17,18.17,1,0.92,OB160737 MB16271
KMT-2016-BLG-0724,BLG04M0503.040756,18:05:46.10,-29:38:30.08,7659.3718,13.63,0.45,19.15,19.14,19.14,1,0.76,
KMT-2016-BLG-0725,BLG04M0506.027859,18:05:46.20,-29:17:30.80,7659.04576,10.23,0.002,20.03,18.81,18.81,1,0.98,
KMT-2016-BLG-0726,BLG04M0507.055855,18:05:51.06,-29:10:00.08,7645.90528,30.73,0.147,20.34,19.57,19.57,1,0.93,MB16540
KMT-2016-BLG-0727,BLG04M0603.034471,18:05:27.58,-29:39:52.70,7582.82763,14.56,0.406,19.55,18.97,18.97,1,0.81,OB161331
KMT-2016-BLG-0728,BLG04M0607.059163,18:05:35.56,-29:10:29.78,7600.22976,67.22,0.32,19.72,19.65,19.65,1,0.95,OB161261 MB16401
KMT-2016-BLG-0729,BLG04M0608.004997,18:05:08.76,-29:00:11.92,7586.43524,30.75,0.076,19.2,17.09,17.09,1,1.04,OB161288 OB161302 MB16391
KMT-2016-BLG-0730,BLG04M0702.048885,18:04:37.84,-29:46:57.61,7488.94387,50.78,0.099,22.44,19.29,19.29,1,0.82,
KMT-2016-BLG-0731,SAO04M0704.025980,18:04:50.19,-29:36:35.10,7503.48407,7.45,0.2,20.52,18.62,18.62,1,0.83,
KMT-2016-BLG-0732,BLG04M0706.005896,18:04:56.21,-29:20:54.82,7510.52551,24.38,0.684,17.41,17.11,17.11,1,0.96,OB160708
KMT-2016-BLG-0733,BLG04M0706.009391,18:04:36.21,-29:14:24.29,7603.29703,23.66,0.271,19.7,17.69,17.69,1,0.87,OB161502
KMT-2016-BLG-0734,BLG04M0706.013472,18:05:04.18,-29:18:10.51,7475.79065,9.66,0.468,19.11,18.03,18.03,1,0.87,OB160529
KMT-2016-BLG-0735,BLG04M0707.060508,18:05:03.06,-29:12:10.40,7485.68035,44.02,0.101,21.35,19.56,19.56,1,0.91,OB160573
KMT-2016-BLG-0736,BLG04M0801.051968,18:04:25.40,-29:57:35.32,7490.45574,14.38,0.117,19.72,19.38,19.38,1,0.9,OB160649 MB16165
KMT-2016-BLG-0737,BLG04M0801.068200,18:04:03.18,-29:52:47.32,7448.81396,25.89,0.018,19.81,19.82,19.82,1,0.79,OB160265 MB16055
KMT-2016-BLG-0738,BLG04M0802.000992,18:04:28.66,-29:48:58.28,7669.02703,55.28,0.891,15.45,14.97,14.97,1,0.8,OB161396
KMT-2016-BLG-0739,BLG04M0804.033034,18:04:26.70,-29:35:36.10,7674.73303,53.62,0.333,19.69,19.04,19.04,1,0.97,OB161845
KMT-2016-BLG-0740,BLG04M0805.019708,18:04:15.98,-29:23:17.41,7443.6125,40.81,0.404,20.04,18.36,18.36,1,0.88,OB160291
KMT-2016-BLG-0741,BLG04M0805.026569,18:04:29.37,-29:26:12.59,7561.08354,16.98,0.06,20.53,18.61,18.61,1,1.03,
KMT-2016-BLG-0742,BLG04M0807.055938,18:04:11.26,-29:10:54.41,7467.86136,21.09,0.116,19.39,19.45,19.45,1,0.88,OB160319 MB16078
KMT-2016-BLG-0743,BLG04N0103.003014,18:08:09.16,-30:50:55.79,7446.39688,52.32,0.657,17.86,17.07,17.07,1,0.79,OB160225 MB16029
KMT-2016-BLG-0744,BLG04N0203.001541,18:07:33.25,-30:48:20.59,7585.97927,11.71,0.128,16.01,16.03,16.03,1,1.01,OB161251
KMT-2016-BLG-0745,BLG04N0205.006379,18:08:01.46,-30:29:58.99,7590.67955,8.17,0.499,18.41,17.9,17.9,1,0.81,OB161399
KMT-2016-BLG-0746,BLG04N0303.034741,18:07:14.39,-30:44:56.90,7549.07806,24.77,0.315,19.57,19.62,19.62,1,1.04,OB161064
KMT-2016-BLG-0747,SAO04N0401.001103,18:06:27.08,-30:59:30.91,7685.21482,21.6,0.513,17.55,15.59,15.59,1,0.99,
KMT-2016-BLG-0748,SAO04N0402.009529,18:06:40.76,-30:52:43.79,7470.14143,25.25,0.076,20.31,18.34,18.34,1,0.96,OB160454 MB16099
KMT-2016-BLG-0749,BLG04N0403.024257,18:06:36.91,-30:46:42.82,7472.56296,4.66,0.167,19.11,19.11,19.11,1,0.92,
KMT-2016-BLG-0750,BLG04N0405.006722,18:06:21.06,-30:31:29.10,7575.60187,59.69,0.053,20.0,18.17,18.17,1,1.11,OB161220 MB16365
